,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.38,-0.62,0.25,1.572e-09,122.4,15.7,5.8,18.3,29.9,-2.6,2.38944e-09
1,124.38,-0.62,0.25,1.839e-09,121.1,15.0,8.4,18.8,28.8,-3.7,2.767695e-09
2,123.38,-0.62,0.25,2.16e-09,119.9,14.2,8.5,19.2,34.0,-4.9,3.0888e-09
3,122.38,-0.62,0.25,2.549e-09,118.6,13.0,9.2,19.2,35.5,-4.2,3.3646800000000004e-09
4,121.38,-0.62,0.25,3.01e-09,117.4,11.8,14.9,19.2,43.3,-3.9,4.015340000000001e-09
5,120.38,-0.62,0.25,3.554e-09,116.2,10.6,3.3,19.2,48.3,-2.2,5.81079e-09
6,119.38,-0.62,0.25,4.198e-09,114.9,9.5,3.5,19.3,42.8,-2.8,6.0871e-09
7,118.38,-0.62,0.25,4.956e-09,113.9,8.2,4.7,19.0,39.2,-1.9,6.3783719999999996e-09
8,117.38,-0.62,0.25,5.85e-09,113.3,6.7,15.4,18.3,41.6,-2.8,5.66865e-09
9,116.38,-0.62,0.25,6.906e-09,112.7,5.3,2.6,17.6,49.0,-4.3,7.2305819999999995e-09
10,115.38,-0.62,0.25,8.152e-09,112.0,3.8,8.1,16.9,31.0,-2.0,7.450928e-09
11,114.38,-0.62,0.25,9.625e-09,111.4,2.4,8.0,16.1,30.6,-2.4,6.83375e-09
12,113.38,-0.62,0.25,1.134e-08,111.1,1.1,12.4,15.2,28.6,-1.7,7.813259999999999e-09
13,112.38,-0.62,0.25,1.333e-08,111.3,0.2,15.8,14.1,31.0,-2.2,7.10489e-09
14,111.38,-0.62,0.25,1.566e-08,111.4,-0.8,15.7,12.9,39.8,-0.9,9.58392e-09
15,110.38,-0.62,0.26,1.84e-08,111.6,-1.7,22.0,11.7,36.3,-0.6,1.2604e-08
16,109.38,-0.62,0.26,2.162e-08,111.8,-2.7,8.4,10.5,28.4,0.7,1.779326e-08
17,108.38,-0.62,0.26,2.533e-08,112.2,-3.3,9.2,9.3,32.8,1.4,2.317695e-08
18,107.38,-0.62,0.26,2.952e-08,113.0,-3.6,8.6,8.1,30.1,4.0,2.591856e-08
19,106.38,-0.62,0.26,3.44e-08,113.8,-3.8,8.0,7.0,26.7,2.8,3.2198399999999997e-08
20,105.38,-0.62,0.26,4.009e-08,114.6,-4.1,10.4,5.8,34.4,1.4,3.868684999999999e-08
21,104.38,-0.62,0.26,4.672e-08,115.4,-4.4,-0.7,4.6,26.4,-0.2,4.7514239999999995e-08
