,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.41,0.84,359.75,1.815e-09,121.8,13.5,4.6,20.1,27.4,-0.7,3.36501e-09
1,124.31,0.84,359.75,1.844e-09,121.7,13.4,6.2,20.2,28.7,-0.9,3.70644e-09
2,124.21,0.84,359.75,1.873e-09,121.6,13.4,3.1,20.2,30.3,-1.2,3.863999e-09
3,124.11,0.84,359.75,1.902e-09,121.5,13.3,3.5,20.3,30.9,-1.0,3.923826e-09
4,124.01,0.84,359.75,1.932e-09,121.4,13.3,2.8,20.4,30.6,-0.3,3.649548e-09
5,123.91,0.84,359.75,1.963e-09,121.2,13.2,5.8,20.4,35.5,-0.5,3.61192e-09
6,123.81,0.84,359.75,1.994e-09,121.1,13.2,4.3,20.5,32.7,-0.8,3.794582e-09
7,123.71,0.84,359.75,2.026e-09,121.0,13.1,4.6,20.5,33.6,-1.0,3.853451999999999e-09
8,123.61,0.84,359.75,2.06e-09,120.9,13.0,4.3,20.6,34.8,-1.8,3.80688e-09
9,123.51,0.84,359.75,2.095e-09,120.7,12.8,4.5,20.6,33.8,-1.6,3.865274999999999e-09
10,123.41,0.84,359.75,2.13e-09,120.6,12.7,5.0,20.6,33.7,-2.4,3.88938e-09
11,123.31,0.84,359.75,2.165e-09,120.5,12.6,8.3,20.6,33.7,-2.6,3.95329e-09
12,123.21,0.84,359.75,2.202e-09,120.4,12.5,8.4,20.6,31.4,-2.4,3.926166e-09
13,123.11,0.84,359.75,2.238e-09,120.2,12.4,10.5,20.6,28.4,-2.3,3.932165999999999e-09
14,123.01,0.84,359.75,2.276e-09,120.1,12.3,15.4,20.6,30.0,-1.9,4.22198e-09
15,122.91,0.84,359.75,2.314e-09,120.0,12.2,17.4,20.7,29.2,-1.6,3.973138e-09
16,122.81,0.84,359.75,2.353e-09,119.9,12.0,19.3,20.7,29.5,-1.4,4.049513e-09
17,122.71,0.84,359.75,2.392e-09,119.7,11.9,19.4,20.7,27.7,-1.1,4.073576e-09
18,122.61,0.84,359.75,2.432e-09,119.6,11.8,19.3,20.7,31.9,-1.2,4.343552e-09
19,122.51,0.84,359.75,2.473e-09,119.5,11.7,18.1,20.7,30.2,-1.1,4.285709e-09
20,122.41,0.84,359.75,2.514e-09,119.4,11.6,14.3,20.7,32.0,-1.3,4.339163999999999e-09
21,122.31,0.84,359.75,2.556e-09,119.2,11.5,12.9,20.7,32.7,-1.8,4.483224e-09
22,122.21,0.84,359.75,2.599e-09,119.1,11.4,14.6,20.7,37.1,-1.8,4.537854e-09
23,122.11,0.84,359.75,2.643e-09,119.0,11.2,17.6,20.8,40.0,-1.5,4.429668e-09
24,122.01,0.84,359.75,2.687e-09,118.9,11.1,16.9,20.8,36.5,-1.6,4.457733e-09
25,121.91,0.84,359.75,2.732e-09,118.7,11.0,16.6,20.8,40.4,-1.6,4.63074e-09
26,121.81,0.84,359.75,2.778e-09,118.6,10.9,13.8,20.8,41.9,-1.8,4.9226160000000005e-09
27,121.71,0.84,359.75,2.824e-09,118.5,10.8,13.5,20.8,46.4,-1.7,5.258288000000001e-09
28,121.61,0.84,359.75,2.872e-09,118.4,10.7,17.4,20.8,46.4,-1.8,5.18396e-09
29,121.51,0.84,359.75,2.92e-09,118.2,10.6,14.5,20.8,47.3,-1.5,5.4457999999999995e-09
30,121.41,0.84,359.75,2.969e-09,118.1,10.4,13.4,20.9,50.5,-1.0,5.234347e-09
31,121.31,0.84,359.75,3.019e-09,118.0,10.3,8.4,20.9,51.2,-0.7,5.286269e-09
32,121.21,0.84,359.75,3.069e-09,117.9,10.2,10.9,20.9,51.0,-1.3,5.456682e-09
33,121.11,0.84,359.75,3.121e-09,117.7,10.1,11.5,20.9,52.6,-1.8,5.74264e-09
34,121.01,0.84,359.75,3.173e-09,117.6,10.0,13.5,20.9,54.7,-2.4,6.054084e-09
35,120.91,0.84,359.75,3.226e-09,117.5,9.9,15.8,20.9,52.2,-2.8,6.222954e-09
36,120.81,0.84,359.75,3.28e-09,117.4,9.8,15.9,20.9,47.8,-3.6,6.51736e-09
37,120.71,0.84,359.76,3.335e-09,117.2,9.6,12.8,20.9,44.0,-3.4,6.673335e-09
38,120.61,0.84,359.76,3.391e-09,117.1,9.5,15.7,21.0,43.3,-3.1,6.592104e-09
39,120.51,0.84,359.76,3.448e-09,117.0,9.4,19.5,21.0,43.6,-2.8,6.7615280000000005e-09
40,120.41,0.84,359.76,3.506e-09,116.9,9.3,18.5,21.0,44.0,-2.5,7.215348e-09
41,120.31,0.84,359.76,3.565e-09,116.7,9.2,17.5,21.0,46.7,-2.8,7.247645e-09
42,120.21,0.84,359.76,3.625e-09,116.6,9.1,15.1,21.0,45.4,-3.6,7.409500000000001e-09
43,120.11,0.84,359.76,3.686e-09,116.5,8.9,16.0,21.0,43.0,-3.7,6.78224e-09
44,120.01,0.84,359.76,3.747e-09,116.4,8.8,18.0,21.0,39.8,-4.0,7.422807000000001e-09
45,119.91,0.84,359.76,3.81e-09,116.3,8.7,18.8,21.1,42.1,-3.9,7.28853e-09
46,119.81,0.84,359.76,3.874e-09,116.1,8.6,19.0,21.1,40.6,-4.0,7.4187099999999995e-09
47,119.71,0.84,359.76,3.939e-09,116.0,8.5,19.1,21.1,41.5,-3.4,7.4841e-09
48,119.61,0.84,359.76,4.005e-09,115.9,8.4,17.2,21.1,45.3,-3.4,7.25706e-09
49,119.51,0.84,359.76,4.073e-09,115.8,8.3,16.8,21.1,46.2,-3.7,7.628729000000001e-09
50,119.41,0.84,359.76,4.141e-09,115.6,8.1,16.6,21.1,40.6,-3.0,7.640144999999999e-09
51,119.31,0.84,359.76,4.211e-09,115.5,8.0,19.1,21.1,43.8,-2.8,7.609277e-09
52,119.21,0.84,359.76,4.281e-09,115.4,7.9,19.5,21.1,41.0,-2.0,7.825668e-09
53,119.11,0.84,359.76,4.353e-09,115.3,7.8,18.9,21.2,44.6,-2.7,7.713516e-09
54,119.01,0.84,359.76,4.427e-09,115.1,7.7,14.9,21.2,43.1,-2.8,7.698553e-09
55,118.91,0.84,359.76,4.501e-09,115.0,7.6,14.3,21.2,44.9,-2.5,6.886530000000001e-09
56,118.81,0.84,359.76,4.577e-09,114.9,7.5,14.3,21.2,44.4,-3.0,7.231660000000001e-09
57,118.71,0.84,359.76,4.653e-09,114.8,7.3,12.8,21.2,46.0,-3.6,7.491330000000002e-09
58,118.61,0.84,359.76,4.73e-09,114.7,7.2,9.1,21.1,43.7,-2.8,7.95113e-09
59,118.51,0.84,359.76,4.808e-09,114.7,7.0,9.3,21.0,38.8,-2.1,7.865888e-09
60,118.41,0.84,359.76,4.888e-09,114.6,6.9,6.6,21.0,38.2,-2.0,7.517744e-09
61,118.31,0.84,359.76,4.969e-09,114.5,6.8,3.6,20.9,36.6,-2.5,8.04978e-09
62,118.21,0.84,359.76,5.052e-09,114.5,6.6,6.2,20.8,38.0,-3.4,8.841000000000001e-09
63,118.11,0.84,359.76,5.135e-09,114.4,6.5,5.0,20.8,38.0,-2.6,8.950305e-09
64,118.01,0.84,359.76,5.221e-09,114.3,6.4,3.6,20.7,37.4,-2.5,9.115866e-09
65,117.91,0.84,359.76,5.307e-09,114.3,6.2,1.7,20.6,39.4,-2.2,9.037821e-09
66,117.81,0.84,359.76,5.395e-09,114.2,6.1,2.2,20.5,37.1,-2.3,8.766875e-09
67,117.71,0.84,359.76,5.485e-09,114.1,5.9,1.2,20.5,37.6,-1.8,8.995399999999999e-09
68,117.61,0.84,359.76,5.576e-09,114.1,5.8,2.2,20.4,36.8,-1.2,9.908551999999999e-09
69,117.51,0.84,359.76,5.668e-09,114.0,5.7,2.3,20.3,34.5,-1.4,9.884992e-09
70,117.41,0.84,359.76,5.763e-09,113.9,5.5,0.4,20.3,35.5,-0.8,1.0863255e-08
71,117.31,0.84,359.76,5.858e-09,113.8,5.4,2.3,20.2,36.2,-0.9,1.0696708000000001e-08
72,117.21,0.84,359.76,5.955e-09,113.8,5.2,3.8,20.1,34.0,-1.0,1.052844e-08
73,117.11,0.84,359.76,6.054e-09,113.7,5.1,5.9,20.1,33.6,-1.3,1.0981956e-08
74,117.01,0.84,359.76,6.155e-09,113.6,5.0,5.0,20.0,35.5,-1.5,1.1183635e-08
