,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.7,-0.88,359.28,1.752e-09,121.6,15.1,-3.3,18.5,45.6,3.4,1.054704e-09
1,124.6,-0.88,359.28,1.78e-09,121.5,15.1,-5.5,18.6,47.0,2.9,1.16946e-09
2,124.5,-0.88,359.28,1.808e-09,121.4,15.0,-6.3,18.6,44.3,2.4,1.167968e-09
3,124.4,-0.88,359.28,1.837e-09,121.3,15.0,-4.7,18.7,42.9,2.0,1.1977240000000001e-09
4,124.3,-0.88,359.28,1.866e-09,121.1,14.9,-5.8,18.8,38.2,3.0,1.087878e-09
5,124.2,-0.88,359.28,1.895e-09,121.0,14.8,-4.0,18.8,40.7,2.9,1.0043500000000002e-09
6,124.1,-0.88,359.28,1.925e-09,120.9,14.8,-4.3,18.9,42.5,2.3,1.010625e-09
7,124.0,-0.88,359.28,1.956e-09,120.7,14.7,-6.2,18.9,42.7,2.4,9.721319999999998e-10
8,123.9,-0.88,359.28,1.987e-09,120.6,14.7,-4.6,19.0,36.9,2.4,1.039201e-09
9,123.8,-0.88,359.28,2.018e-09,120.5,14.6,-4.7,19.1,39.0,2.0,1.307664e-09
10,123.7,-0.88,359.28,2.052e-09,120.4,14.5,-5.4,19.1,38.3,1.5,1.378944e-09
11,123.6,-0.88,359.28,2.086e-09,120.2,14.4,-5.0,19.1,34.6,1.3,1.472716e-09
12,123.5,-0.88,359.28,2.121e-09,120.1,14.3,-1.2,19.1,34.8,1.5,1.628928e-09
13,123.4,-0.88,359.28,2.156e-09,120.0,14.1,0.7,19.1,34.7,1.8,1.528604e-09
14,123.3,-0.88,359.28,2.192e-09,119.8,14.0,-3.4,19.1,34.2,1.1,1.606736e-09
15,123.2,-0.88,359.28,2.229e-09,119.7,13.9,-5.5,19.1,31.1,1.1,1.5625289999999999e-09
16,123.1,-0.88,359.28,2.266e-09,119.6,13.8,-3.8,19.1,31.7,0.9,1.701766e-09
17,123.0,-0.88,359.28,2.304e-09,119.5,13.7,-3.0,19.1,29.7,0.2,1.8846719999999997e-09
18,122.9,-0.88,359.28,2.343e-09,119.3,13.6,-2.8,19.1,25.4,-0.4,1.9493759999999997e-09
19,122.8,-0.88,359.28,2.382e-09,119.2,13.5,-0.2,19.1,26.4,-0.5,2.022318e-09
20,122.7,-0.88,359.28,2.422e-09,119.1,13.3,0.2,19.1,28.0,-0.1,1.954554e-09
21,122.6,-0.88,359.28,2.463e-09,119.0,13.2,0.8,19.1,24.6,-0.4,1.943307e-09
22,122.5,-0.88,359.28,2.504e-09,118.8,13.1,1.7,19.1,21.5,-0.5,2.098352e-09
23,122.4,-0.88,359.29,2.546e-09,118.7,13.0,1.6,19.1,23.5,-1.6,2.008794e-09
24,122.3,-0.88,359.29,2.589e-09,118.6,12.9,1.1,19.2,25.6,-1.7,2.0686110000000003e-09
25,122.2,-0.88,359.29,2.632e-09,118.4,12.8,0.6,19.2,26.9,-1.1,2.016112e-09
26,122.1,-0.88,359.29,2.676e-09,118.3,12.7,3.7,19.2,27.0,-1.4,2.041788e-09
27,122.0,-0.88,359.29,2.721e-09,118.2,12.5,3.3,19.2,25.1,-1.5,2.087007e-09
