,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.82,0.22,359.67,1.461e-09,123.5,14.7,15.2,18.7,28.9,0.0,1.7166750000000002e-09
1,125.72,0.22,359.67,1.484e-09,123.4,14.6,17.1,18.7,26.2,0.2,1.7941560000000001e-09
2,125.62,0.22,359.67,1.507e-09,123.3,14.5,13.6,18.8,24.5,0.3,1.7707250000000002e-09
3,125.52,0.22,359.67,1.531e-09,123.1,14.5,15.1,18.9,21.6,0.3,1.9060950000000003e-09
4,125.42,0.22,359.67,1.555e-09,123.0,14.4,14.5,18.9,20.4,0.9,1.792915e-09
5,125.32,0.22,359.67,1.58e-09,122.9,14.4,8.7,19.0,21.8,0.2,1.8233199999999999e-09
6,125.22,0.22,359.67,1.605e-09,122.8,14.3,8.0,19.1,22.0,0.9,1.946865e-09
7,125.12,0.22,359.67,1.63e-09,122.6,14.3,9.0,19.2,24.4,0.7,1.89406e-09
8,125.02,0.22,359.67,1.656e-09,122.5,14.2,9.7,19.2,23.0,0.6,1.9623600000000002e-09
9,124.92,0.22,359.67,1.682e-09,122.4,14.2,7.7,19.3,25.7,1.0,2.075588e-09
10,124.82,0.22,359.67,1.709e-09,122.2,14.1,5.8,19.4,27.9,0.9,2.0832710000000003e-09
11,124.72,0.22,359.67,1.736e-09,122.1,14.0,7.9,19.4,29.4,1.1,2.003344e-09
12,124.62,0.22,359.67,1.763e-09,122.0,14.0,10.2,19.5,30.4,0.6,1.941063e-09
13,124.52,0.22,359.67,1.791e-09,121.9,13.9,14.6,19.6,31.9,0.2,1.7999549999999997e-09
14,124.42,0.22,359.67,1.819e-09,121.7,13.9,18.6,19.6,33.1,0.1,1.602539e-09
15,124.32,0.22,359.67,1.848e-09,121.6,13.8,17.6,19.7,33.9,-0.2,1.439592e-09
16,124.22,0.22,359.67,1.877e-09,121.5,13.8,17.5,19.8,38.5,0.5,1.403996e-09
17,124.12,0.22,359.67,1.907e-09,121.4,13.7,16.5,19.8,41.3,0.9,1.329179e-09
18,124.02,0.22,359.67,1.937e-09,121.2,13.7,18.1,19.9,40.9,1.5,1.3675219999999999e-09
19,123.92,0.22,359.67,1.968e-09,121.1,13.6,19.8,20.0,40.6,1.6,1.4405759999999998e-09
20,123.82,0.22,359.67,1.999e-09,121.0,13.5,17.3,20.0,36.4,2.2,1.4312839999999999e-09
21,123.72,0.22,359.67,2.031e-09,120.8,13.5,20.3,20.1,37.1,3.3,1.2835920000000001e-09
22,123.62,0.22,359.67,2.065e-09,120.7,13.3,21.4,20.1,38.7,2.7,1.3215999999999999e-09
23,123.52,0.22,359.68,2.1e-09,120.6,13.2,20.6,20.1,37.5,3.5,1.4091000000000002e-09
24,123.42,0.22,359.68,2.135e-09,120.5,13.1,20.9,20.1,37.7,2.9,1.351455e-09
