,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.54,0.45,0.45,1.782e-09,121.9,13.9,19.1,19.7,26.2,-2.0,9.24858e-10
1,123.54,0.45,0.45,2.089e-09,120.6,13.2,21.8,20.2,19.3,0.8,1.1489500000000003e-09
2,122.54,0.45,0.45,2.466e-09,119.4,12.0,21.4,20.4,7.5,3.7,1.7311319999999998e-09
3,121.54,0.45,0.45,2.912e-09,118.1,10.9,17.0,20.5,4.9,2.8,2.37328e-09
4,120.54,0.45,0.45,3.439e-09,116.9,9.8,23.5,20.6,8.9,2.5,3.0882219999999997e-09
5,119.54,0.45,0.45,4.062e-09,115.6,8.6,11.3,20.7,14.7,3.9,3.546126e-09
6,118.54,0.45,0.45,4.797e-09,114.5,7.4,3.6,20.7,23.9,4.8,4.633902e-09
7,117.54,0.45,0.45,5.657e-09,113.8,6.0,-9.1,20.0,26.1,1.0,5.628715e-09
8,116.54,0.45,0.45,6.673e-09,113.2,4.6,-13.5,19.3,11.4,3.5,8.441344999999998e-09
9,115.54,0.45,0.45,7.871e-09,112.5,3.2,-12.2,18.6,12.4,-0.8,7.036674e-09
10,114.54,0.45,0.45,9.286e-09,111.8,1.8,-17.6,18.0,10.7,0.3,7.93953e-09
11,113.54,0.45,0.45,1.095e-08,111.3,0.5,-27.2,17.1,14.5,-0.7,1.32057e-08
12,112.54,0.45,0.45,1.287e-08,111.5,-0.4,-30.2,15.9,20.6,1.9,1.503216e-08
13,111.54,0.45,0.45,1.512e-08,111.6,-1.4,-16.4,14.6,19.4,2.1,1.710072e-08
14,110.54,0.45,0.45,1.778e-08,111.8,-2.3,-12.1,13.3,26.0,2.4,1.641094e-08
15,109.54,0.45,0.45,2.09e-08,111.9,-3.2,-7.3,12.0,23.5,2.0,2.0711899999999998e-08
16,108.54,0.45,0.45,2.452e-08,112.2,-4.0,-20.3,10.7,19.2,0.8,2.0842e-08
17,107.54,0.45,0.45,2.858e-08,112.9,-4.2,-21.8,9.3,27.5,-0.3,2.5922059999999998e-08
18,106.54,0.45,0.45,3.332e-08,113.6,-4.4,-8.6,7.9,23.7,3.2,2.9454880000000003e-08
19,105.54,0.45,0.45,3.885e-08,114.4,-4.6,-1.0,6.6,24.2,2.7,3.096345e-08
20,104.54,0.45,0.45,4.529e-08,115.1,-4.8,2.3,5.2,26.0,2.5,4.4927679999999994e-08
21,103.54,0.45,0.45,5.274e-08,115.9,-5.0,3.1,3.9,27.5,1.9,3.834198e-08
22,102.54,0.45,0.45,6.115e-08,116.7,-4.8,-1.2,2.8,24.9,2.9,4.8736550000000004e-08
