,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.4,-0.91,359.03,1.837e-09,121.0,15.3,9.8,18.6,43.8,3.0,2.342175e-09
1,124.3,-0.91,359.03,1.866e-09,120.9,15.3,9.7,18.6,46.9,2.5,2.392212e-09
2,124.2,-0.91,359.03,1.895e-09,120.8,15.2,7.4,18.7,45.6,2.4,2.495715e-09
3,124.1,-0.91,359.03,1.926e-09,120.7,15.1,6.9,18.7,47.2,1.7,2.444094e-09
4,124.0,-0.91,359.03,1.956e-09,120.5,15.1,9.4,18.8,48.7,1.8,2.491944e-09
5,123.9,-0.91,359.03,1.987e-09,120.4,15.0,10.7,18.8,48.3,1.8,2.5473339999999998e-09
6,123.8,-0.91,359.03,2.019e-09,120.3,14.9,6.9,18.9,44.1,1.5,2.4248190000000004e-09
7,123.7,-0.91,359.03,2.052e-09,120.2,14.8,6.5,18.9,45.1,1.2,2.168964e-09
8,123.6,-0.91,359.03,2.086e-09,120.0,14.7,7.1,18.9,43.2,0.5,2.069312e-09
9,123.5,-0.91,359.03,2.121e-09,119.9,14.6,6.8,18.9,49.1,0.7,2.182509e-09
10,123.4,-0.91,359.03,2.157e-09,119.8,14.5,9.7,18.9,51.2,1.1,2.310147e-09
11,123.3,-0.91,359.03,2.193e-09,119.7,14.3,11.8,18.9,53.0,1.6,2.2149300000000003e-09
12,123.2,-0.91,359.03,2.229e-09,119.5,14.2,5.2,18.9,53.8,2.3,2.4385260000000002e-09
13,123.1,-0.91,359.03,2.267e-09,119.4,14.1,0.6,18.9,50.4,2.4,2.42569e-09
14,123.0,-0.91,359.03,2.304e-09,119.3,14.0,0.2,18.9,48.4,3.0,2.225664e-09
15,122.9,-0.91,359.03,2.343e-09,119.2,13.9,-1.3,18.9,47.3,2.8,2.4906089999999996e-09
16,122.8,-0.91,359.03,2.382e-09,119.0,13.8,-2.2,18.9,47.1,2.2,2.567796e-09
17,122.7,-0.91,359.03,2.422e-09,118.9,13.6,-5.2,18.9,45.6,1.8,2.843428e-09
18,122.6,-0.91,359.03,2.463e-09,118.8,13.5,-3.6,18.9,42.8,1.7,3.0762870000000002e-09
19,122.5,-0.91,359.03,2.504e-09,118.7,13.4,-3.7,18.9,44.2,2.0,3.07992e-09
20,122.4,-0.91,359.03,2.546e-09,118.6,13.3,-5.0,18.9,40.7,2.6,3.314892e-09
21,122.3,-0.91,359.03,2.588e-09,118.4,13.2,-5.3,18.9,40.5,3.0,3.413572e-09
22,122.2,-0.91,359.03,2.632e-09,118.3,13.0,-6.5,18.9,35.7,2.7,3.6611120000000002e-09
23,122.1,-0.91,359.03,2.676e-09,118.2,12.9,-7.1,18.9,37.7,3.4,3.676824e-09
24,122.0,-0.91,359.03,2.72e-09,118.1,12.8,-6.8,18.9,36.4,3.5,3.7100800000000005e-09
25,121.9,-0.91,359.03,2.766e-09,117.9,12.7,-7.7,18.9,38.8,3.7,3.6787800000000004e-09
26,121.8,-0.91,359.03,2.812e-09,117.8,12.6,-9.5,18.9,38.1,3.5,3.88056e-09
27,121.7,-0.91,359.03,2.859e-09,117.7,12.4,-14.1,18.9,36.3,3.5,4.045485e-09
28,121.6,-0.91,359.03,2.907e-09,117.6,12.3,-15.1,18.9,33.3,2.9,3.968055e-09
29,121.5,-0.91,359.03,2.956e-09,117.4,12.2,-18.5,18.9,37.2,2.8,4.031984000000001e-09
30,121.4,-0.91,359.03,3.005e-09,117.3,12.1,-17.6,18.9,40.3,2.8,4.143895e-09
31,121.3,-0.91,359.03,3.056e-09,117.2,12.0,-17.9,18.9,42.0,3.3,4.1683840000000005e-09
