,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.34,0.32,0.47,1.573e-09,122.8,14.5,-1.8,19.0,-0.4,2.7,3.023306e-09
1,125.24,0.32,0.47,1.598e-09,122.7,14.4,-4.2,19.1,0.2,2.7,3.0106319999999998e-09
2,125.14,0.32,0.47,1.623e-09,122.6,14.4,-4.9,19.2,1.2,1.9,3.0139110000000003e-09
3,125.04,0.32,0.47,1.649e-09,122.4,14.3,-5.4,19.2,-0.7,3.4,3.134749e-09
4,124.94,0.32,0.47,1.675e-09,122.3,14.3,-5.1,19.3,1.4,3.0,2.9714499999999997e-09
5,124.84,0.32,0.47,1.701e-09,122.2,14.2,-6.3,19.4,-0.7,3.5,2.855979e-09
6,124.74,0.32,0.47,1.728e-09,122.1,14.2,-2.0,19.4,1.2,3.1,3.0499199999999997e-09
7,124.64,0.32,0.47,1.756e-09,121.9,14.1,-1.0,19.5,4.5,2.7,2.9413e-09
8,124.54,0.32,0.47,1.783e-09,121.8,14.0,2.9,19.6,3.8,1.8,3.150561e-09
9,124.44,0.32,0.47,1.811e-09,121.7,14.0,5.7,19.6,3.0,0.8,3.0913770000000004e-09
10,124.34,0.32,0.47,1.84e-09,121.6,13.9,9.0,19.7,6.0,-0.2,3.08384e-09
11,124.24,0.32,0.47,1.869e-09,121.4,13.9,8.5,19.8,1.9,0.3,3.1642170000000003e-09
12,124.14,0.32,0.47,1.899e-09,121.3,13.8,9.8,19.8,0.1,-0.0,3.0232080000000005e-09
13,124.04,0.32,0.47,1.929e-09,121.2,13.8,11.2,19.9,-2.5,0.4,3.088329e-09
14,123.94,0.32,0.47,1.959e-09,121.1,13.7,13.1,20.0,-3.3,0.0,3.201006e-09
15,123.84,0.32,0.47,1.99e-09,120.9,13.6,10.9,20.0,-2.7,0.6,3.39295e-09
16,123.74,0.32,0.47,2.022e-09,120.8,13.6,11.7,20.1,-0.0,1.6,3.536478e-09
17,123.64,0.32,0.47,2.056e-09,120.7,13.4,7.2,20.1,0.1,2.4,3.5815519999999997e-09
18,123.54,0.32,0.47,2.09e-09,120.6,13.3,8.2,20.1,0.7,2.4,3.56972e-09
19,123.44,0.32,0.47,2.125e-09,120.4,13.2,10.4,20.1,1.4,3.2,3.423375e-09
20,123.34,0.32,0.47,2.161e-09,120.3,13.1,6.8,20.1,1.2,3.3,3.5289129999999997e-09
21,123.24,0.32,0.47,2.197e-09,120.2,13.0,1.9,20.1,0.9,2.9,3.4163350000000003e-09
22,123.14,0.32,0.47,2.234e-09,120.1,12.9,1.3,20.2,-1.6,2.6,3.5185499999999996e-09
23,123.04,0.32,0.47,2.271e-09,119.9,12.8,1.3,20.2,-0.4,2.2,3.6585810000000003e-09
24,122.94,0.32,0.47,2.309e-09,119.8,12.6,-1.4,20.2,1.8,3.3,3.6436020000000003e-09
25,122.84,0.32,0.48,2.348e-09,119.7,12.5,-1.6,20.2,5.4,4.1,3.822544e-09
26,122.74,0.32,0.48,2.387e-09,119.6,12.4,-4.6,20.2,1.9,3.7,3.697463e-09
27,122.64,0.32,0.48,2.427e-09,119.4,12.3,-1.7,20.2,1.3,3.4,3.550701e-09
28,122.54,0.32,0.48,2.468e-09,119.3,12.2,0.0,20.2,2.9,3.3,3.5786e-09
29,122.44,0.32,0.48,2.509e-09,119.2,12.1,0.4,20.2,2.5,3.5,3.8738959999999996e-09
30,122.34,0.32,0.48,2.551e-09,119.1,12.0,-0.9,20.2,-1.1,2.5,3.925989e-09
31,122.24,0.32,0.48,2.594e-09,118.9,11.8,0.6,20.3,-5.1,2.2,4.152994e-09
32,122.14,0.32,0.48,2.637e-09,118.8,11.7,2.1,20.3,-5.2,2.2,4.279851e-09
33,122.04,0.32,0.48,2.681e-09,118.7,11.6,1.4,20.3,-7.1,2.8,4.1233780000000005e-09
34,121.94,0.32,0.48,2.726e-09,118.6,11.5,-0.9,20.3,-4.3,2.3,4.255286e-09
35,121.84,0.32,0.48,2.772e-09,118.4,11.4,-4.7,20.3,-1.6,1.4,4.4795520000000005e-09
36,121.74,0.32,0.48,2.818e-09,118.3,11.3,-5.1,20.3,-4.4,1.0,4.56516e-09
37,121.64,0.32,0.48,2.866e-09,118.2,11.1,-8.4,20.3,-7.1,0.9,4.522548e-09
38,121.54,0.32,0.48,2.914e-09,118.1,11.0,-8.9,20.3,-4.5,0.2,4.4088819999999996e-09
39,121.44,0.32,0.48,2.963e-09,117.9,10.9,-13.0,20.3,-2.6,0.4,4.201534e-09
40,121.34,0.32,0.48,3.012e-09,117.8,10.8,-11.6,20.4,-6.5,0.5,4.08126e-09
41,121.24,0.32,0.48,3.063e-09,117.7,10.7,-11.8,20.4,-1.7,0.9,4.0155929999999995e-09
42,121.14,0.32,0.48,3.114e-09,117.6,10.6,-13.7,20.4,-0.2,1.1,4.09491e-09
43,121.04,0.32,0.48,3.166e-09,117.4,10.5,-14.2,20.4,0.6,1.2,4.270934e-09
44,120.94,0.32,0.48,3.219e-09,117.3,10.3,-16.0,20.4,0.1,1.1,4.0527209999999995e-09
45,120.84,0.32,0.48,3.273e-09,117.2,10.2,-14.6,20.4,-1.2,0.6,4.490556e-09
46,120.74,0.32,0.48,3.328e-09,117.1,10.1,-14.4,20.4,0.6,1.2,4.389632e-09
47,120.64,0.32,0.48,3.384e-09,116.9,10.0,-12.0,20.4,-2.1,1.5,4.4702639999999994e-09
