,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.88,0.14,359.13,1.448e-09,123.7,14.5,38.4,18.6,16.4,-1.6,1.830272e-09
1,124.88,0.14,359.14,1.693e-09,122.4,14.0,43.7,19.3,31.0,-0.8,1.7014649999999998e-09
2,123.88,0.14,359.14,1.98e-09,121.1,13.5,37.2,20.0,31.6,-0.7,2.07702e-09
3,122.88,0.14,359.14,2.336e-09,119.8,12.4,32.6,20.2,10.9,-2.1,2.630336e-09
4,121.88,0.14,359.14,2.759e-09,118.6,11.3,31.4,20.4,14.2,-3.5,2.328596e-09
5,120.88,0.14,359.14,3.258e-09,117.3,10.2,27.8,20.5,3.8,-2.9,2.36205e-09
6,119.88,0.14,359.14,3.849e-09,116.0,9.1,21.3,20.7,12.0,-3.9,2.6327160000000004e-09
7,118.88,0.14,359.14,4.548e-09,114.7,7.9,22.9,20.8,17.7,-2.7,3.4064519999999998e-09
8,117.88,0.14,359.14,5.367e-09,114.0,6.6,11.8,20.3,24.0,-3.9,4.052085e-09
9,116.88,0.14,359.14,6.333e-09,113.3,5.2,11.9,19.7,29.4,-3.2,4.737084e-09
10,115.88,0.14,359.14,7.474e-09,112.6,3.8,0.1,19.0,30.1,-4.0,5.358858e-09
11,114.88,0.14,359.14,8.821e-09,111.9,2.4,-8.6,18.4,28.3,-6.2,4.489889e-09
12,113.88,0.14,359.14,1.041e-08,111.2,1.0,-17.0,17.8,32.4,-3.7,6.11067e-09
13,112.88,0.14,359.14,1.225e-08,111.3,-0.0,-11.4,16.6,30.7,-3.3,9.016e-09
14,111.88,0.14,359.14,1.44e-08,111.4,-1.0,-1.6,15.4,34.8,-3.0,1.02528e-08
15,110.88,0.14,359.14,1.693e-08,111.5,-2.0,-2.5,14.1,31.0,-3.2,1.310382e-08
16,109.88,0.14,359.14,1.99e-08,111.7,-2.9,-7.2,12.9,36.3,-1.1,2.17308e-08
17,108.88,0.14,359.14,2.34e-08,111.8,-3.9,-2.9,11.7,35.0,-2.5,2.31192e-08
18,107.88,0.14,359.14,2.73e-08,112.5,-4.2,-10.3,10.4,29.2,-2.4,3.11493e-08
19,106.88,0.14,359.14,3.183e-08,113.2,-4.5,-4.3,9.0,18.4,-1.4,3.75594e-08
20,105.88,0.14,359.14,3.712e-08,114.0,-4.7,-4.0,7.7,20.1,-2.5,4.792191999999999e-08
21,104.88,0.14,359.14,4.328e-08,114.7,-5.0,-3.8,6.4,15.3,-1.9,5.4273120000000004e-08
22,103.88,0.14,359.14,5.046e-08,115.5,-5.2,-3.6,5.1,6.8,0.6,4.9501260000000004e-08
23,102.88,0.14,359.14,5.854e-08,116.4,-5.1,2.1,3.9,-11.9,1.0,5.438366e-08
24,101.88,0.14,359.14,6.788e-08,117.3,-5.0,6.8,2.8,-10.7,1.5,5.450764e-08
25,100.88,0.14,359.14,7.871e-08,118.2,-4.8,11.6,1.7,-9.1,1.7,4.990214e-08
26,99.88,0.14,359.14,9.127e-08,119.1,-4.7,1.0,0.5,-1.7,2.0,5.859534e-08
27,98.88,0.14,359.14,1.058e-07,120.0,-4.5,7.0,-0.6,-10.7,3.0,8.70734e-08
28,97.88,0.14,359.14,1.222e-07,120.8,-4.2,8.1,-1.5,0.2,3.9,1.0399219999999999e-07
29,96.88,0.14,359.14,1.41e-07,121.5,-3.9,3.2,-2.4,-2.8,2.6,1.0871100000000001e-07
30,95.88,0.14,359.14,1.626e-07,122.3,-3.5,-3.5,-3.2,10.0,2.8,1.1512079999999998e-07
31,94.88,0.14,359.14,1.877e-07,123.0,-3.2,-2.4,-4.1,5.4,2.3,1.0886599999999999e-07
32,93.88,0.14,359.14,2.165e-07,123.8,-2.9,2.8,-5.0,0.1,0.9,1.48519e-07
33,92.88,0.14,359.14,2.552e-07,124.4,-2.6,1.8,-5.4,-7.9,2.9,2.1462319999999999e-07
34,91.88,0.14,359.14,3.015e-07,125.1,-2.2,-1.3,-5.8,-5.7,3.0,2.439135e-07
35,90.88,0.14,359.14,3.563e-07,125.7,-1.9,-3.5,-6.2,-7.0,3.6,2.8147699999999997e-07
36,89.88,0.14,359.14,4.21e-07,126.3,-1.6,-8.0,-6.7,-8.1,1.9,4.3868200000000006e-07
37,88.88,0.14,359.14,4.975e-07,126.9,-1.3,1.6,-7.1,-4.3,3.0,4.84565e-07
38,87.88,0.14,359.14,6.319e-07,127.8,-1.3,1.8,-7.0,2.4,4.7,5.623910000000001e-07
39,86.88,0.14,359.14,8.1e-07,128.7,-1.2,8.4,-7.0,4.4,3.2,7.4601e-07
40,85.88,0.14,359.14,1.038e-06,129.6,-1.2,11.3,-6.9,-7.3,2.0,8.937180000000001e-07
41,84.88,0.14,359.14,1.331e-06,130.4,-1.2,9.2,-6.8,-1.6,1.3,1.115378e-06
42,83.88,0.14,359.14,1.707e-06,131.3,-1.1,2.8,-6.7,5.0,1.9,1.539714e-06
43,82.88,0.14,359.14,1.929e-06,130.1,2.2,9.6,-3.7,12.1,1.8,1.7862540000000002e-06
44,81.88,0.14,359.14,2.146e-06,128.6,5.9,9.7,-0.4,3.8,1.2,1.7940559999999997e-06
45,80.88,0.14,359.14,2.388e-06,127.2,9.6,6.3,2.9,3.3,0.4,1.9629359999999996e-06
46,79.88,0.14,359.14,2.657e-06,125.7,13.3,13.6,6.3,9.6,1.7,2.23188e-06
47,78.88,0.14,359.14,2.958e-06,124.2,17.0,26.6,9.6,10.3,2.8,2.798268e-06
48,77.88,0.14,359.14,3.293e-06,122.7,20.7,33.3,12.9,9.8,2.2,3.263363e-06
49,76.88,0.14,359.14,3.666e-06,121.3,24.4,37.7,16.3,17.4,1.7,3.413046e-06
50,75.88,0.14,359.14,4.083e-06,119.8,28.1,46.1,19.6,17.3,1.1,3.4623839999999996e-06
51,74.88,0.14,359.14,5.063e-06,118.6,30.7,41.4,22.1,19.4,1.4,4.576952e-06
52,73.88,0.14,359.14,5.975e-06,119.2,24.8,35.8,18.3,9.1,1.5,5.538825e-06
53,72.88,0.14,359.14,7.05e-06,119.9,18.9,29.2,14.5,7.8,0.5,7.205100000000001e-06
54,71.88,0.14,359.14,8.319e-06,120.5,13.0,22.7,10.7,2.5,0.1,8.169258e-06
55,70.88,0.14,359.14,9.818e-06,121.1,7.2,17.4,6.8,-0.3,0.7,9.415462e-06
56,69.88,0.14,359.14,9.486e-06,122.2,1.3,17.4,3.3,-4.5,0.4,9.334224e-06
57,68.88,0.14,359.14,1.014e-05,126.1,-5.0,2.1,1.9,1.2,0.1,9.8865e-06
