,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.04,0.61,0.92,1.644e-09,122.4,14.4,2.1,19.4,26.1,-1.4,2.258856e-09
1,124.04,0.61,0.92,1.923e-09,121.2,13.8,2.6,20.0,25.1,-0.7,2.109531e-09
2,123.04,0.61,0.92,2.264e-09,119.9,12.8,6.6,20.2,26.6,-1.9,1.768184e-09
3,122.04,0.61,0.92,2.672e-09,118.7,11.6,-1.7,20.3,16.2,-3.3,2.020032e-09
4,121.04,0.61,0.92,3.155e-09,117.5,10.4,0.2,20.4,23.3,-3.9,1.896155e-09
5,120.04,0.61,0.92,3.725e-09,116.3,9.2,9.4,20.5,32.9,-6.1,2.365375e-09
6,119.04,0.61,0.92,4.399e-09,115.1,8.1,10.8,20.5,43.0,-5.8,2.577814e-09
7,118.04,0.61,0.92,5.188e-09,114.3,6.7,3.3,20.0,32.6,-4.8,3.911752e-09
8,117.04,0.61,0.92,6.117e-09,113.6,5.3,0.2,19.3,34.7,-4.0,5.070993e-09
9,116.04,0.61,0.92,7.212e-09,112.9,3.9,-6.5,18.6,26.4,-2.9,5.5027560000000005e-09
10,115.04,0.61,0.92,8.505e-09,112.3,2.5,-10.1,17.9,29.0,-1.3,6.9741000000000006e-09
11,114.04,0.61,0.92,1.003e-08,111.6,1.1,-11.9,17.1,23.6,-0.3,6.48941e-09
12,113.04,0.61,0.92,1.18e-08,111.6,0.1,-0.7,16.0,32.1,0.3,7.068199999999999e-09
13,112.04,0.61,0.92,1.387e-08,111.7,-0.8,-2.7,14.6,37.8,1.9,9.58417e-09
14,111.04,0.61,0.92,1.63e-08,111.8,-1.7,0.3,13.3,30.5,-0.1,1.31541e-08
15,110.04,0.61,0.92,1.915e-08,112.0,-2.6,-0.6,12.0,21.9,-3.4,1.5837049999999998e-08
16,109.04,0.61,0.92,2.251e-08,112.1,-3.5,0.9,10.7,23.5,-3.0,2.084426e-08
17,108.04,0.61,0.92,2.63e-08,112.7,-3.9,-3.9,9.3,13.4,-3.6,2.14082e-08
18,107.04,0.61,0.92,3.065e-08,113.4,-4.1,-8.4,7.9,14.6,-3.0,2.1301749999999998e-08
19,106.04,0.61,0.92,3.573e-08,114.1,-4.3,2.6,6.5,15.1,-3.3,2.3153040000000002e-08
20,105.04,0.61,0.92,4.165e-08,114.8,-4.5,2.5,5.2,14.8,-3.9,3.22371e-08
21,104.04,0.61,0.92,4.856e-08,115.6,-4.6,2.5,3.8,12.8,-4.7,4.064472e-08
22,103.04,0.61,0.92,5.639e-08,116.4,-4.5,13.3,2.6,12.9,-2.8,5.024349e-08
23,102.04,0.61,0.92,6.54e-08,117.3,-4.3,6.8,1.4,8.5,-1.4,5.51976e-08
24,101.04,0.61,0.92,7.584e-08,118.1,-4.1,10.7,0.3,6.9,-0.9,4.3759679999999993e-08
25,100.04,0.61,0.92,8.796e-08,119.0,-3.9,2.5,-0.9,6.1,-0.1,5.62944e-08
26,99.04,0.61,0.92,1.02e-07,119.9,-3.7,13.5,-2.0,10.3,-0.4,8.1702e-08
27,98.04,0.61,0.92,1.179e-07,120.6,-3.4,16.7,-2.9,9.1,-1.3,9.84465e-08
28,97.04,0.61,0.92,1.361e-07,121.3,-3.1,15.0,-3.8,-0.9,-1.8,1.1582110000000001e-07
29,96.04,0.61,0.92,1.572e-07,122.0,-2.7,15.3,-4.6,1.7,-1.0,1.306332e-07
30,95.04,0.61,0.92,1.814e-07,122.7,-2.3,14.1,-5.4,-6.7,0.0,1.68702e-07
31,94.04,0.61,0.92,2.095e-07,123.5,-2.0,8.1,-6.3,-6.1,0.1,1.88131e-07
32,93.04,0.61,0.92,2.462e-07,124.1,-1.7,6.7,-6.7,-1.3,-1.0,2.484158e-07
33,92.04,0.61,0.92,2.912e-07,124.7,-1.4,7.2,-7.0,-2.2,-2.0,2.731456e-07
34,91.04,0.61,0.92,3.446e-07,125.2,-1.1,14.3,-7.3,-0.8,-1.0,3.091062e-07
35,90.04,0.61,0.92,4.076e-07,125.8,-0.7,20.7,-7.6,-6.1,-0.7,3.4849800000000003e-07
36,89.04,0.61,0.92,4.823e-07,126.4,-0.4,24.9,-8.0,-6.7,1.5,4.1718950000000003e-07
37,88.04,0.61,0.93,6.048e-07,127.2,-0.4,21.9,-8.0,-2.1,1.4,5.539968e-07
38,87.04,0.61,0.93,7.752e-07,128.1,-0.3,22.2,-7.8,0.4,-0.6,6.139584e-07
39,86.04,0.61,0.93,9.936e-07,129.0,-0.3,21.6,-7.7,0.6,-1.3,7.591103999999999e-07
40,85.04,0.61,0.93,1.274e-06,129.8,-0.3,15.1,-7.6,4.2,-1.5,1.183546e-06
41,84.04,0.61,0.93,1.633e-06,130.7,-0.3,11.8,-7.5,0.5,-1.7,1.5938080000000001e-06
42,83.04,0.61,0.93,1.889e-06,129.9,2.3,11.8,-4.9,9.1,-1.6,1.7378800000000002e-06
43,82.04,0.61,0.93,2.104e-06,128.4,5.9,8.3,-1.4,9.0,-1.2,1.6937200000000001e-06
44,81.04,0.61,0.93,2.343e-06,127.0,9.5,9.6,2.2,14.0,-2.1,1.778337e-06
45,80.04,0.61,0.93,2.61e-06,125.5,13.2,16.0,5.7,14.9,-1.8,2.04102e-06
46,79.04,0.61,0.93,2.908e-06,124.1,16.8,11.1,9.3,17.7,-3.8,2.599752e-06
47,78.04,0.61,0.93,3.241e-06,122.6,20.4,9.5,12.8,19.8,-6.3,3.0400579999999996e-06
