,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.91,0.9,359.11,1.434e-09,123.8,14.2,15.2,19.1,17.5,0.9,2.4535740000000003e-09
1,124.91,0.9,359.11,1.677e-09,122.5,13.7,22.6,19.8,15.7,2.5,2.9749980000000004e-09
2,123.91,0.9,359.11,1.96e-09,121.3,13.1,20.8,20.5,17.7,1.0,3.07524e-09
3,122.91,0.9,359.11,2.311e-09,120.0,12.1,30.2,20.7,26.5,1.1,3.954121e-09
4,121.91,0.9,359.11,2.729e-09,118.8,10.9,20.9,20.9,33.2,1.5,4.396419e-09
5,120.91,0.9,359.11,3.223e-09,117.5,9.8,14.8,21.0,25.5,0.8,4.7926010000000005e-09
6,119.91,0.9,359.11,3.806e-09,116.3,8.7,18.1,21.2,35.1,2.6,5.313176e-09
7,118.91,0.9,359.11,4.496e-09,115.0,7.5,21.0,21.3,40.0,4.5,6.186496e-09
8,117.91,0.9,359.11,5.302e-09,114.3,6.2,11.6,20.8,49.4,2.0,5.959448e-09
9,116.91,0.9,359.11,6.251e-09,113.6,4.8,17.9,20.1,42.1,-0.9,7.2636619999999995e-09
10,115.91,0.9,359.11,7.37e-09,112.9,3.4,23.7,19.4,38.7,-3.0,8.15122e-09
11,114.91,0.9,359.11,8.691e-09,112.2,2.0,11.8,18.7,38.7,-5.0,6.553014e-09
12,113.91,0.9,359.11,1.025e-08,111.6,0.6,16.5,18.1,29.5,-4.8,8.046250000000002e-09
13,112.91,0.9,359.11,1.205e-08,111.6,-0.4,3.2,16.8,27.2,-2.4,9.72435e-09
14,111.91,0.9,359.11,1.417e-08,111.7,-1.3,10.2,15.5,13.4,-5.0,1.2582960000000001e-08
15,110.91,0.9,359.11,1.666e-08,111.8,-2.2,6.5,14.1,7.1,-4.6,1.4244300000000001e-08
16,109.91,0.9,359.11,1.958e-08,111.9,-3.1,6.2,12.8,6.7,-4.7,1.959958e-08
17,108.91,0.9,359.11,2.302e-08,112.1,-4.0,2.3,11.4,4.0,-3.6,1.998136e-08
18,107.91,0.9,359.12,2.687e-08,112.7,-4.3,7.5,10.0,1.6,-4.5,2.6225119999999997e-08
19,106.91,0.9,359.12,3.133e-08,113.4,-4.5,2.5,8.6,-1.7,-6.2,2.954419e-08
20,105.91,0.9,359.12,3.653e-08,114.1,-4.7,11.1,7.1,-10.3,-6.4,3.346148e-08
21,104.91,0.9,359.12,4.259e-08,114.8,-4.9,5.9,5.7,-9.9,-4.7,3.701071e-08
22,103.91,0.9,359.12,4.967e-08,115.5,-5.1,20.7,4.3,-17.7,-4.8,5.478601e-08
23,102.91,0.9,359.12,5.765e-08,116.3,-4.9,25.3,3.0,-20.7,-3.2,5.3038e-08
