,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.55,0.62,0.59,1.777e-09,121.8,14.1,32.0,19.7,27.9,-2.0,1.389614e-09
1,123.55,0.62,0.59,2.082e-09,120.6,13.3,30.4,20.2,15.5,-3.6,1.890456e-09
2,122.55,0.62,0.59,2.457e-09,119.4,12.1,15.2,20.3,22.7,-4.8,2.734641e-09
3,121.55,0.62,0.59,2.901e-09,118.1,11.0,-6.2,20.4,10.1,-3.1,2.892297e-09
4,120.55,0.62,0.59,3.425e-09,116.9,9.8,-4.2,20.5,7.3,-5.0,2.7434250000000004e-09
5,119.55,0.62,0.59,4.044e-09,115.7,8.6,-13.8,20.5,14.5,-4.8,3.0977039999999998e-09
6,118.55,0.62,0.59,4.775e-09,114.6,7.4,-14.3,20.5,14.5,-3.7,3.2374500000000002e-09
7,117.55,0.62,0.59,5.629e-09,113.9,6.0,-8.0,19.7,9.1,-2.7,4.007848e-09
8,116.55,0.62,0.59,6.637e-09,113.3,4.6,-4.1,19.0,17.1,-3.8,5.256504e-09
9,115.55,0.62,0.59,7.826e-09,112.6,3.2,-3.5,18.3,6.3,-7.1,7.192094e-09
10,114.55,0.62,0.59,9.229e-09,112.0,1.8,-4.6,17.6,4.6,-5.8,8.767549999999998e-09
11,113.55,0.62,0.59,1.088e-08,111.5,0.5,-11.3,16.7,-0.7,-6.3,9.5744e-09
12,112.55,0.62,0.59,1.278e-08,111.6,-0.4,-4.9,15.4,-1.2,-5.8,8.39646e-09
13,111.55,0.62,0.59,1.502e-08,111.8,-1.3,-11.9,14.1,-5.8,-2.6,1.069424e-08
14,110.55,0.62,0.59,1.765e-08,111.9,-2.2,-28.0,12.7,5.6,-3.0,1.201965e-08
15,109.55,0.62,0.59,2.075e-08,112.0,-3.1,-31.5,11.4,6.8,-2.0,1.076925e-08
16,108.55,0.62,0.59,2.434e-08,112.3,-3.8,-23.0,10.1,10.4,-0.6,2.054296e-08
