,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.19,-0.49,0.6,1.891e-09,120.7,15.2,30.1,18.8,34.6,-1.7,2.029043e-09
1,123.19,-0.49,0.6,2.223e-09,119.5,14.2,36.8,19.0,41.0,-2.5,2.7654119999999997e-09
2,122.19,-0.49,0.6,2.624e-09,118.3,13.0,23.1,19.0,38.5,-0.5,3.676224e-09
3,121.19,-0.49,0.6,3.097e-09,117.1,11.7,21.1,19.0,36.6,-1.2,3.443864e-09
4,120.19,-0.49,0.6,3.656e-09,115.9,10.5,21.9,18.9,33.2,-1.3,4.906352000000001e-09
5,119.19,-0.49,0.6,4.316e-09,114.7,9.3,19.4,18.9,22.9,-0.9,6.081244000000001e-09
6,118.19,-0.49,0.6,5.094e-09,113.9,8.0,12.5,18.4,12.6,1.2,6.449004e-09
7,117.19,-0.49,0.6,6.009e-09,113.3,6.5,16.3,17.7,17.7,1.0,6.760125e-09
8,116.19,-0.49,0.6,7.091e-09,112.7,5.1,17.4,16.9,16.5,0.6,7.644098e-09
9,115.19,-0.49,0.6,8.367e-09,112.1,3.6,13.4,16.1,18.3,1.0,8.710046999999998e-09
10,114.19,-0.49,0.6,9.874e-09,111.5,2.2,16.1,15.4,10.5,0.4,1.0101101999999998e-08
11,113.19,-0.49,0.6,1.162e-08,111.3,1.0,23.5,14.3,-1.4,-0.3,1.130626e-08
12,112.19,-0.49,0.6,1.365e-08,111.5,0.1,23.8,13.1,-3.0,-2.3,1.37865e-08
13,111.19,-0.49,0.6,1.604e-08,111.7,-0.8,21.0,11.9,-4.0,-2.3,1.599188e-08
14,110.19,-0.49,0.6,1.884e-08,111.9,-1.7,16.3,10.7,1.9,-3.0,1.8896519999999996e-08
15,109.19,-0.49,0.6,2.213e-08,112.1,-2.6,12.8,9.5,2.1,-2.4,2.319224e-08
16,108.19,-0.49,0.6,2.587e-08,112.6,-3.1,9.5,8.3,-3.3,-1.5,2.5378469999999998e-08
17,107.19,-0.49,0.6,3.014e-08,113.4,-3.4,6.8,7.1,-8.0,0.8,3.2641619999999993e-08
18,106.19,-0.49,0.6,3.512e-08,114.1,-3.6,7.5,5.9,-3.4,2.3,4.112552e-08
19,105.19,-0.49,0.6,4.093e-08,114.9,-3.8,7.6,4.7,-7.0,1.1,4.0438840000000004e-08
20,104.19,-0.49,0.6,4.769e-08,115.7,-4.0,-3.0,3.5,-2.2,0.9,4.802382999999999e-08
21,103.19,-0.49,0.6,5.54e-08,116.6,-4.0,-3.1,2.4,-5.6,2.2,5.00262e-08
22,102.19,-0.49,0.6,6.419e-08,117.4,-3.8,-9.4,1.5,-2.8,-0.0,5.379121999999999e-08
