,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.34,0.82,359.23,1.568e-09,123.2,13.7,-18.6,19.5,9.7,-0.7,2.593472e-09
1,124.34,0.82,359.23,1.834e-09,121.9,13.2,-6.5,20.2,10.2,-0.9,2.776676e-09
2,123.34,0.82,359.23,2.153e-09,120.6,12.4,-20.2,20.7,17.0,0.4,3.289784e-09
3,122.34,0.82,359.23,2.543e-09,119.4,11.3,-23.0,20.9,16.2,-0.8,4.183235e-09
4,121.34,0.82,359.23,3.003e-09,118.1,10.2,-26.3,21.1,11.7,-1.5,5.2282230000000005e-09
5,120.34,0.82,359.23,3.547e-09,116.8,9.1,-28.3,21.2,27.6,-0.6,5.39144e-09
6,119.34,0.82,359.23,4.19e-09,115.6,8.0,-21.8,21.4,30.2,0.6,5.773819999999999e-09
7,118.34,0.82,359.23,4.946e-09,114.6,6.7,-14.4,21.2,28.2,-0.6,6.85021e-09
8,117.34,0.82,359.23,5.832e-09,113.9,5.3,-24.4,20.6,24.4,-0.6,1.0480103999999999e-08
9,116.34,0.82,359.23,6.877e-09,113.2,4.0,-21.0,19.9,29.8,-0.1,1.1917841e-08
10,115.34,0.82,359.23,8.111e-09,112.5,2.6,-25.1,19.3,29.6,-1.3,1.2426052000000002e-08
11,114.34,0.82,359.23,9.567e-09,111.8,1.2,-11.9,18.7,32.9,-2.2,1.4656644e-08
12,113.34,0.82,359.23,1.127e-08,111.4,-0.0,-11.5,17.7,34.0,-3.5,1.725437e-08
13,112.34,0.82,359.23,1.325e-08,111.6,-0.9,-7.7,16.4,30.9,-1.9,1.583375e-08
14,111.34,0.82,359.23,1.558e-08,111.7,-1.9,-2.3,15.1,33.0,-0.6,1.4115480000000002e-08
15,110.34,0.82,359.23,1.831e-08,111.8,-2.8,-3.7,13.8,27.9,-0.8,1.7504359999999998e-08
16,109.34,0.82,359.23,2.153e-08,111.9,-3.7,-2.3,12.5,15.6,2.4,1.9721480000000003e-08
17,108.34,0.82,359.23,2.522e-08,112.3,-4.3,-3.7,11.1,9.7,1.7,2.5850499999999997e-08
18,107.34,0.82,359.23,2.941e-08,113.0,-4.5,-10.2,9.7,9.6,1.6,3.614489e-08
19,106.34,0.82,359.23,3.429e-08,113.7,-4.7,-4.2,8.2,7.3,2.5,4.1868090000000004e-08
20,105.34,0.82,359.23,3.999e-08,114.4,-5.0,3.1,6.8,4.9,1.4,5.358660000000001e-08
21,104.34,0.82,359.23,4.664e-08,115.1,-5.2,4.5,5.4,0.3,0.5,6.413e-08
22,103.34,0.82,359.23,5.426e-08,115.9,-5.2,8.7,4.0,7.4,1.3,6.733666e-08
