,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.31,0.48,0.71,1.846e-09,121.4,14.1,-1.9,19.7,28.3,-1.9,1.687244e-09
1,123.31,0.48,0.71,2.168e-09,120.2,13.2,7.1,20.1,34.0,-2.0,1.771256e-09
2,122.31,0.48,0.71,2.559e-09,119.0,12.0,17.0,20.1,28.3,-1.9,3.267843e-09
3,121.31,0.48,0.71,3.021e-09,117.8,10.9,10.8,20.2,29.3,-1.6,4.181063999999999e-09
4,120.31,0.48,0.71,3.567e-09,116.5,9.7,8.9,20.3,34.3,-3.2,5.860581000000001e-09
5,119.31,0.48,0.71,4.212e-09,115.3,8.5,-1.1,20.3,36.4,-1.7,6.617052e-09
6,118.31,0.48,0.71,4.971e-09,114.4,7.2,-7.2,20.0,20.7,0.0,7.019052e-09
7,117.31,0.48,0.71,5.861e-09,113.7,5.8,-18.0,19.3,18.6,0.4,8.762195000000002e-09
8,116.31,0.48,0.71,6.911e-09,113.1,4.4,-18.3,18.6,17.4,0.6,1.0373410999999998e-08
9,115.31,0.48,0.71,8.15e-09,112.4,3.0,-22.6,17.8,9.5,-3.0,9.83705e-09
10,114.31,0.48,0.71,9.613e-09,111.8,1.6,-20.4,17.1,11.7,-5.2,1.1679795e-08
11,113.31,0.48,0.71,1.132e-08,111.5,0.4,-18.1,16.1,6.5,-5.8,1.122944e-08
12,112.31,0.48,0.71,1.33e-08,111.6,-0.5,-7.8,14.8,15.5,-4.6,1.16109e-08
13,111.31,0.48,0.71,1.563e-08,111.8,-1.4,-5.5,13.5,17.2,-3.5,1.2410220000000002e-08
14,110.31,0.48,0.71,1.837e-08,111.9,-2.3,-4.4,12.2,27.6,-2.0,1.994982e-08
15,109.31,0.48,0.71,2.159e-08,112.1,-3.2,-11.3,10.8,22.4,-0.6,2.6447750000000003e-08
16,108.31,0.48,0.71,2.527e-08,112.5,-3.8,-14.6,9.5,15.8,0.8,3.242141e-08
17,107.31,0.48,0.71,2.946e-08,113.2,-4.0,-18.3,8.2,14.6,1.4,4.309998e-08
18,106.31,0.48,0.71,3.434e-08,113.9,-4.1,-19.0,6.8,17.9,4.8,4.879714e-08
19,105.31,0.48,0.71,4.002e-08,114.7,-4.3,-12.6,5.4,13.9,4.2,5.554775999999999e-08
20,104.31,0.48,0.71,4.666e-08,115.4,-4.5,-9.4,4.1,11.7,5.4,6.238442e-08
21,103.31,0.48,0.71,5.426e-08,116.2,-4.5,-14.9,2.8,8.8,4.7,6.630572e-08
22,102.31,0.48,0.71,6.291e-08,117.1,-4.3,-16.5,1.7,6.0,4.7,6.800571e-08
23,101.31,0.48,0.71,7.295e-08,117.9,-4.1,-23.0,0.6,7.2,5.7,7.083445e-08
24,100.31,0.48,0.71,8.46e-08,118.8,-3.9,-12.5,-0.5,4.4,5.4,7.7409e-08
25,99.31,0.48,0.71,9.812e-08,119.7,-3.7,-3.7,-1.7,4.9,6.7,9.762939999999999e-08
26,98.31,0.48,0.71,1.135e-07,120.5,-3.5,1.2,-2.7,3.6,6.6,1.099815e-07
27,97.31,0.48,0.71,1.311e-07,121.2,-3.1,-0.2,-3.5,-9.6,5.9,1.3201769999999998e-07
28,96.31,0.48,0.71,1.513e-07,121.9,-2.7,-5.3,-4.3,-6.9,5.9,1.6279880000000002e-07
29,95.31,0.48,0.71,1.746e-07,122.6,-2.4,0.4,-5.1,1.2,5.9,2.006154e-07
30,94.31,0.48,0.71,2.016e-07,123.3,-2.0,3.3,-5.9,4.9,4.1,2.638944e-07
31,93.31,0.48,0.71,2.354e-07,124.0,-1.7,2.3,-6.5,9.1,3.1,2.598816e-07
32,92.31,0.48,0.71,2.784e-07,124.5,-1.4,0.1,-6.8,17.8,3.7,2.661504e-07
33,91.31,0.48,0.71,3.293e-07,125.1,-1.1,0.2,-7.1,7.1,5.2,2.9241840000000004e-07
34,90.31,0.48,0.71,3.895e-07,125.7,-0.8,6.0,-7.4,2.0,6.1,2.855035e-07
35,89.31,0.48,0.71,4.607e-07,126.3,-0.5,6.9,-7.7,-0.8,5.7,4.049553e-07
36,88.31,0.48,0.71,5.656e-07,127.0,-0.3,1.3,-7.9,-4.9,4.8,5.763464e-07
37,87.31,0.48,0.71,7.251e-07,127.9,-0.3,-4.2,-7.7,-3.4,5.7,7.577294999999999e-07
38,86.31,0.48,0.71,9.296e-07,128.8,-0.3,-2.1,-7.6,1.2,5.7,9.732912e-07
39,85.31,0.48,0.71,1.192e-06,129.7,-0.3,3.8,-7.5,9.5,5.1,1.320736e-06
40,84.31,0.48,0.71,1.528e-06,130.5,-0.3,-0.1,-7.4,8.7,5.3,1.6594080000000002e-06
41,83.31,0.48,0.71,1.836e-06,130.3,1.4,6.4,-5.8,13.1,4.6,1.797444e-06
42,82.31,0.48,0.71,2.044e-06,128.9,5.0,8.8,-2.3,16.2,4.9,2.121672e-06
43,81.31,0.48,0.71,2.277e-06,127.4,8.7,2.6,1.2,16.7,3.9,2.406789e-06
44,80.31,0.48,0.71,2.537e-06,125.9,12.4,1.4,4.7,14.9,3.7,2.691757e-06
45,79.31,0.48,0.71,2.826e-06,124.5,16.0,7.4,8.2,15.3,3.6,3.071862e-06
46,78.31,0.48,0.71,3.15e-06,123.0,19.7,9.3,11.7,12.9,3.2,3.4177499999999996e-06
47,77.31,0.48,0.71,3.511e-06,121.5,23.4,11.8,15.2,23.8,3.0,3.900721e-06
48,76.31,0.48,0.71,3.914e-06,120.1,27.0,16.0,18.7,21.0,1.1,3.968796e-06
49,75.31,0.48,0.71,4.364e-06,118.6,30.7,16.8,22.1,20.5,0.3,4.826584e-06
50,74.31,0.48,0.71,5.54e-06,118.7,27.5,22.9,20.7,22.8,-0.9,5.66742e-06
51,73.31,0.48,0.71,6.521e-06,119.4,21.2,10.9,17.0,24.1,-0.9,7.336125e-06
52,72.31,0.48,0.71,7.677e-06,120.2,14.9,11.6,13.3,13.9,-1.6,7.914986999999999e-06
53,71.31,0.48,0.71,9.038e-06,121.0,8.6,4.1,9.7,7.8,-1.0,9.661622e-06
54,70.31,0.48,0.71,1.064e-05,121.8,2.3,4.8,6.0,3.4,-2.3,1.1576320000000001e-05
55,69.31,0.48,0.71,9.736e-06,124.7,-3.8,-10.8,4.0,3.2,-1.7,1.1605311999999998e-05
56,68.31,0.48,0.71,1.04e-05,128.7,-9.8,-15.7,2.9,8.9,-2.1,1.2719200000000002e-05
57,67.31,0.48,0.71,1.113e-05,132.7,-15.8,-19.8,1.7,4.1,-2.1,1.287741e-05
58,66.31,0.48,0.71,1.192e-05,136.6,-21.9,-27.9,0.6,4.5,-1.6,1.4017919999999998e-05
59,65.31,0.48,0.71,1.277e-05,140.6,-27.9,-34.2,-0.6,0.8,-2.4,1.5145219999999998e-05
