,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.7,-0.5,359.8,1.492e-09,122.9,15.7,10.9,18.2,17.1,0.7,1.338324e-09
1,124.7,-0.5,359.8,1.746e-09,121.6,15.1,16.0,18.8,9.6,-0.0,1.307754e-09
2,123.7,-0.5,359.8,2.044e-09,120.4,14.4,10.4,19.3,10.3,2.0,1.821204e-09
3,122.7,-0.5,359.8,2.413e-09,119.1,13.2,19.0,19.4,18.6,2.9,2.782189e-09
4,121.7,-0.5,359.8,2.849e-09,117.9,12.0,20.2,19.4,13.7,3.0,2.997148e-09
5,120.7,-0.5,359.8,3.364e-09,116.6,10.9,21.7,19.4,16.0,4.0,4.797064e-09
6,119.7,-0.5,359.8,3.973e-09,115.4,9.7,20.6,19.5,15.8,6.9,6.0151220000000004e-09
7,118.7,-0.5,359.8,4.693e-09,114.2,8.5,25.6,19.5,12.6,6.9,6.734455e-09
8,117.7,-0.5,359.8,5.538e-09,113.6,7.1,18.5,18.8,19.6,7.3,8.462064e-09
9,116.7,-0.5,359.8,6.537e-09,112.9,5.6,17.7,18.1,32.3,7.2,7.903233000000001e-09
10,115.7,-0.5,359.8,7.717e-09,112.3,4.2,24.3,17.4,21.8,5.1,1.0140138000000001e-08
11,114.7,-0.5,359.8,9.11e-09,111.6,2.8,15.3,16.7,21.9,5.2,8.718269999999999e-09
12,113.7,-0.5,359.8,1.075e-08,111.1,1.3,7.7,15.9,19.7,3.0,7.77225e-09
13,112.7,-0.5,359.8,1.264e-08,111.2,0.4,1.5,14.7,9.3,1.7,1.1123199999999999e-08
14,111.7,-0.5,359.8,1.485e-08,111.4,-0.6,-5.5,13.5,10.9,0.9,1.3053150000000001e-08
15,110.7,-0.5,359.8,1.745e-08,111.6,-1.5,-5.1,12.3,11.5,0.5,1.572245e-08
16,109.7,-0.5,359.8,2.05e-08,111.7,-2.5,-3.1,11.2,12.2,-2.5,2.0869000000000003e-08
17,108.7,-0.5,359.8,2.408e-08,112.0,-3.4,-15.2,10.0,20.4,-1.8,2.6463920000000002e-08
18,107.7,-0.5,359.81,2.807e-08,112.7,-3.6,-13.2,8.8,22.2,-0.6,3.155068e-08
19,106.7,-0.5,359.81,3.271e-08,113.5,-3.9,-10.7,7.5,19.3,-0.5,4.402766e-08
20,105.7,-0.5,359.81,3.813e-08,114.3,-4.1,-13.4,6.3,13.0,-0.8,4.7815019999999995e-08
21,104.7,-0.5,359.81,4.444e-08,115.1,-4.4,-20.3,5.1,11.7,-2.1,5.2794719999999994e-08
22,103.7,-0.5,359.81,5.178e-08,115.9,-4.6,-15.6,3.9,16.2,-4.2,7.518456e-08
23,102.7,-0.5,359.81,6.001e-08,116.8,-4.5,-9.8,2.9,23.8,-3.7,7.981330000000002e-08
24,101.7,-0.5,359.81,6.954e-08,117.7,-4.3,-14.4,1.9,20.9,-1.5,8.963705999999999e-08
25,100.7,-0.5,359.81,8.06e-08,118.6,-4.2,-12.5,0.9,18.0,-0.6,1.200134e-07
26,99.7,-0.5,359.81,9.343e-08,119.5,-4.0,-11.5,-0.1,22.5,-1.6,1.4612452e-07
27,98.7,-0.5,359.81,1.083e-07,120.4,-3.9,-9.9,-1.1,24.8,-1.3,1.739298e-07
28,97.7,-0.5,359.81,1.249e-07,121.2,-3.5,-11.3,-1.9,26.7,-1.2,2.1357899999999998e-07
29,96.7,-0.5,359.81,1.44e-07,121.9,-3.2,-6.4,-2.6,18.2,-1.1,2.52432e-07
30,95.7,-0.5,359.81,1.661e-07,122.7,-2.9,-8.7,-3.4,2.6,-1.4,2.582855e-07
31,94.7,-0.5,359.81,1.916e-07,123.4,-2.5,-4.5,-4.2,5.2,-1.1,2.147836e-07
32,93.7,-0.5,359.81,2.213e-07,124.1,-2.2,-6.1,-4.9,8.2,-0.5,2.622405e-07
33,92.7,-0.5,359.81,2.613e-07,124.7,-1.9,-5.1,-5.3,-0.4,-1.4,3.302832e-07
