,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.63,0.18,359.24,1.76e-09,121.9,14.3,39.8,19.4,-3.7,0.2,2.4323199999999997e-09
1,124.53,0.18,359.24,1.788e-09,121.7,14.2,45.0,19.5,-4.5,0.1,2.6730600000000003e-09
2,124.43,0.18,359.24,1.816e-09,121.6,14.1,46.2,19.5,-3.1,0.7,2.495184e-09
3,124.33,0.18,359.24,1.845e-09,121.5,14.1,45.1,19.6,-4.3,1.1,2.5571699999999998e-09
4,124.23,0.18,359.24,1.874e-09,121.4,14.0,49.6,19.6,-5.4,1.3,2.6348439999999996e-09
5,124.13,0.18,359.24,1.904e-09,121.2,14.0,48.7,19.7,-8.7,1.2,2.764608e-09
6,124.03,0.18,359.24,1.934e-09,121.1,13.9,46.6,19.8,-13.0,0.8,2.7443460000000003e-09
7,123.93,0.18,359.24,1.964e-09,121.0,13.9,47.4,19.8,-11.3,0.8,2.902792e-09
8,123.83,0.18,359.24,1.995e-09,120.9,13.8,46.6,19.9,-11.2,0.4,3.0144449999999997e-09
9,123.73,0.18,359.24,2.028e-09,120.7,13.7,45.6,19.9,-7.9,0.3,3.00144e-09
10,123.63,0.18,359.24,2.062e-09,120.6,13.6,43.0,20.0,-8.1,0.9,2.862056e-09
11,123.53,0.18,359.24,2.096e-09,120.5,13.5,39.7,20.0,-10.2,1.4,2.7457600000000002e-09
12,123.43,0.18,359.24,2.131e-09,120.4,13.4,34.6,20.0,-9.5,0.9,2.5998200000000002e-09
13,123.33,0.18,359.24,2.167e-09,120.2,13.3,35.5,20.0,-7.3,1.0,2.541891e-09
14,123.23,0.18,359.24,2.203e-09,120.1,13.1,35.1,20.0,-6.8,0.6,2.522435e-09
15,123.13,0.18,359.24,2.24e-09,120.0,13.0,33.3,20.0,-5.3,0.9,2.5379200000000003e-09
16,123.03,0.18,359.24,2.278e-09,119.9,12.9,35.6,20.0,-4.6,0.5,2.9614000000000005e-09
17,122.93,0.18,359.24,2.316e-09,119.7,12.8,32.9,20.0,-6.7,1.4,3.124284e-09
18,122.83,0.18,359.24,2.354e-09,119.6,12.7,33.9,20.0,-8.4,0.7,3.28383e-09
19,122.73,0.18,359.24,2.394e-09,119.5,12.6,30.7,20.0,-5.5,0.9,3.3156899999999997e-09
20,122.63,0.18,359.24,2.434e-09,119.4,12.4,32.0,20.1,-4.7,0.9,3.4538460000000004e-09
21,122.53,0.18,359.24,2.475e-09,119.2,12.3,33.4,20.1,-7.9,0.6,3.26205e-09
22,122.43,0.18,359.24,2.516e-09,119.1,12.2,35.5,20.1,-6.3,0.6,3.328668e-09
23,122.33,0.18,359.24,2.558e-09,119.0,12.1,30.2,20.1,-4.0,0.3,3.368886e-09
24,122.23,0.18,359.24,2.601e-09,118.9,12.0,33.3,20.1,-3.6,-0.5,3.79746e-09
25,122.13,0.18,359.24,2.645e-09,118.7,11.9,31.7,20.1,0.2,-0.5,3.95163e-09
26,122.03,0.18,359.24,2.689e-09,118.6,11.7,33.8,20.1,2.7,-0.0,3.893672e-09
27,121.93,0.18,359.24,2.734e-09,118.5,11.6,36.1,20.1,2.5,0.5,3.939694e-09
28,121.83,0.18,359.24,2.78e-09,118.4,11.5,33.9,20.1,3.9,0.2,3.64736e-09
29,121.73,0.18,359.24,2.826e-09,118.2,11.4,40.1,20.1,3.5,-0.5,3.670974e-09
30,121.63,0.18,359.24,2.874e-09,118.1,11.3,40.7,20.2,3.8,-1.2,4.236275999999999e-09
31,121.53,0.18,359.24,2.922e-09,118.0,11.2,44.5,20.2,3.2,-1.7,4.552476e-09
32,121.43,0.18,359.24,2.971e-09,117.9,11.1,47.0,20.2,3.9,-1.2,4.515920000000001e-09
33,121.33,0.18,359.24,3.021e-09,117.7,10.9,46.7,20.2,5.3,-1.3,4.585878e-09
34,121.23,0.18,359.24,3.071e-09,117.6,10.8,43.9,20.2,3.7,-1.1,4.744694999999999e-09
35,121.13,0.18,359.24,3.123e-09,117.5,10.7,40.9,20.2,9.9,-1.0,4.996800000000001e-09
36,121.03,0.18,359.24,3.175e-09,117.4,10.6,38.8,20.2,11.1,-1.3,5.159375e-09
37,120.93,0.18,359.24,3.228e-09,117.2,10.5,37.2,20.2,7.6,-2.1,4.9775760000000005e-09
38,120.83,0.18,359.24,3.283e-09,117.1,10.4,36.2,20.2,8.4,-2.2,4.960613e-09
39,120.73,0.18,359.24,3.338e-09,117.0,10.2,33.1,20.2,11.1,-2.4,5.037041999999999e-09
40,120.63,0.18,359.24,3.394e-09,116.9,10.1,34.9,20.3,10.6,-2.3,4.7142660000000005e-09
41,120.53,0.18,359.24,3.451e-09,116.7,10.0,35.9,20.3,7.5,-2.6,4.7968899999999996e-09
42,120.43,0.18,359.24,3.508e-09,116.6,9.9,40.0,20.3,12.1,-2.4,5.146236e-09
43,120.33,0.18,359.24,3.567e-09,116.5,9.8,40.7,20.3,14.7,-2.2,5.371902e-09
44,120.23,0.18,359.24,3.627e-09,116.4,9.7,40.8,20.3,16.8,-2.6,5.5710720000000005e-09
45,120.13,0.18,359.24,3.688e-09,116.2,9.6,37.8,20.3,15.8,-1.9,5.911864e-09
46,120.03,0.18,359.24,3.75e-09,116.1,9.4,32.3,20.3,21.8,-2.0,5.67e-09
47,119.93,0.18,359.24,3.813e-09,116.0,9.3,30.9,20.3,20.6,-2.0,5.708061e-09
48,119.83,0.18,359.24,3.877e-09,115.9,9.2,29.9,20.3,22.7,-1.9,5.9705799999999995e-09
49,119.73,0.18,359.24,3.942e-09,115.7,9.1,29.2,20.3,21.5,-1.4,6.007608e-09
50,119.63,0.18,359.24,4.008e-09,115.6,9.0,28.0,20.3,21.0,-1.5,6.064104e-09
51,119.53,0.18,359.24,4.076e-09,115.5,8.9,28.0,20.4,23.6,-1.1,5.8205280000000006e-09
52,119.43,0.18,359.24,4.144e-09,115.4,8.7,29.4,20.4,22.2,-0.9,6.3444639999999994e-09
53,119.33,0.18,359.24,4.214e-09,115.2,8.6,28.3,20.4,22.8,-0.1,6.860391999999999e-09
54,119.23,0.18,359.24,4.284e-09,115.1,8.5,28.1,20.4,22.2,-0.4,6.927228e-09
55,119.13,0.18,359.24,4.356e-09,115.0,8.4,26.6,20.4,22.4,0.9,7.27452e-09
56,119.03,0.18,359.24,4.43e-09,114.9,8.3,27.3,20.4,28.4,0.5,7.3183599999999995e-09
57,118.93,0.18,359.24,4.504e-09,114.7,8.2,26.8,20.4,30.7,0.7,7.445112000000001e-09
58,118.83,0.18,359.24,4.58e-09,114.6,8.1,27.0,20.4,34.6,0.7,7.36922e-09
59,118.73,0.18,359.24,4.656e-09,114.5,7.9,29.2,20.4,33.2,0.5,7.389071999999999e-09
60,118.63,0.18,359.24,4.734e-09,114.4,7.8,27.5,20.3,32.1,0.4,7.796898000000001e-09
61,118.53,0.18,359.24,4.813e-09,114.4,7.6,27.3,20.3,30.5,0.3,7.517906e-09
62,118.43,0.18,359.24,4.893e-09,114.3,7.5,25.0,20.2,26.9,0.3,7.628187e-09
63,118.33,0.18,359.24,4.974e-09,114.2,7.4,23.3,20.1,24.8,-0.3,6.943704e-09
64,118.23,0.18,359.25,5.057e-09,114.2,7.2,22.9,20.1,27.9,-0.5,7.499531e-09
65,118.13,0.18,359.25,5.141e-09,114.1,7.1,21.7,20.0,26.1,0.2,7.444168e-09
66,118.03,0.18,359.25,5.227e-09,114.1,6.9,23.2,19.9,24.5,0.6,7.866635e-09
67,117.93,0.18,359.25,5.314e-09,114.0,6.8,20.5,19.9,23.5,0.3,7.997569999999998e-09
68,117.83,0.18,359.25,5.402e-09,113.9,6.7,21.8,19.8,21.4,0.3,8.26506e-09
69,117.73,0.18,359.25,5.492e-09,113.9,6.5,22.4,19.7,23.1,0.5,7.809624e-09
70,117.63,0.18,359.25,5.584e-09,113.8,6.4,21.4,19.6,22.2,0.9,7.851103999999999e-09
71,117.53,0.18,359.25,5.677e-09,113.7,6.2,23.7,19.6,25.9,0.9,8.089725e-09
72,117.43,0.18,359.25,5.771e-09,113.7,6.1,22.9,19.5,23.9,1.7,7.894728e-09
73,117.33,0.18,359.25,5.867e-09,113.6,5.9,22.3,19.4,25.7,2.2,7.943918e-09
74,117.23,0.18,359.25,5.965e-09,113.5,5.8,24.3,19.4,26.7,2.3,8.333105e-09
75,117.13,0.18,359.25,6.065e-09,113.5,5.7,24.3,19.3,23.9,2.2,8.83064e-09
76,117.03,0.18,359.25,6.166e-09,113.4,5.5,21.7,19.2,25.9,1.9,8.157618e-09
77,116.93,0.18,359.25,6.268e-09,113.3,5.4,19.5,19.2,27.5,2.1,8.123328000000001e-09
78,116.83,0.18,359.25,6.373e-09,113.3,5.2,19.6,19.1,30.1,2.7,8.189305e-09
79,116.73,0.18,359.25,6.479e-09,113.2,5.1,20.4,19.0,26.7,2.7,8.74665e-09
