,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.85,0.63,0.25,1.695e-09,122.2,14.1,25.9,19.5,-1.7,-3.6,2.72895e-09
1,124.75,0.63,0.25,1.722e-09,122.1,14.1,23.3,19.6,-0.7,-3.2,2.856798e-09
2,124.65,0.63,0.25,1.749e-09,122.0,14.0,22.4,19.7,1.4,-3.2,2.8701090000000002e-09
3,124.55,0.63,0.25,1.777e-09,121.8,14.0,22.3,19.7,-1.9,-2.6,2.8805169999999998e-09
4,124.45,0.63,0.25,1.805e-09,121.7,13.9,20.4,19.8,-2.7,-2.5,3.0594750000000003e-09
5,124.35,0.63,0.25,1.833e-09,121.6,13.8,18.6,19.9,-1.8,-2.5,3.119766e-09
6,124.25,0.63,0.25,1.862e-09,121.5,13.8,15.8,19.9,-2.6,-1.7,3.353462e-09
7,124.15,0.63,0.25,1.892e-09,121.4,13.7,15.1,20.0,-2.6,-1.6,3.468036e-09
8,124.05,0.63,0.25,1.921e-09,121.2,13.7,15.2,20.1,-3.2,-1.6,3.598033e-09
9,123.95,0.63,0.25,1.952e-09,121.1,13.6,18.2,20.1,-1.8,-1.8,3.6521919999999998e-09
10,123.85,0.63,0.25,1.983e-09,121.0,13.5,19.2,20.2,-0.8,-2.2,3.6031109999999995e-09
11,123.75,0.63,0.25,2.014e-09,120.9,13.5,18.9,20.3,-0.3,-2.3,3.810488e-09
12,123.65,0.63,0.25,2.048e-09,120.7,13.4,21.6,20.3,-3.6,-2.7,4.030464e-09
13,123.55,0.63,0.25,2.082e-09,120.6,13.2,24.5,20.3,-0.4,-3.2,4.149426000000001e-09
14,123.45,0.63,0.25,2.117e-09,120.5,13.1,27.7,20.3,1.7,-2.6,4.1895430000000005e-09
15,123.35,0.63,0.25,2.152e-09,120.4,13.0,31.9,20.3,2.3,-2.6,3.957528e-09
16,123.25,0.63,0.25,2.188e-09,120.2,12.9,32.8,20.3,1.7,-3.2,4.358496e-09
17,123.15,0.63,0.25,2.225e-09,120.1,12.8,35.2,20.3,1.5,-2.5,4.3254e-09
18,123.05,0.63,0.25,2.262e-09,120.0,12.7,35.1,20.3,3.0,-1.7,4.103268e-09
19,122.95,0.63,0.25,2.3e-09,119.9,12.5,34.8,20.3,5.0,-2.5,4.2941e-09
20,122.85,0.63,0.25,2.338e-09,119.8,12.4,32.7,20.3,5.3,-1.6,4.170992e-09
21,122.75,0.63,0.25,2.377e-09,119.6,12.3,30.4,20.4,8.3,-1.8,4.518677e-09
22,122.65,0.63,0.25,2.417e-09,119.5,12.2,25.3,20.4,9.4,-2.0,4.534291999999999e-09
23,122.55,0.63,0.25,2.458e-09,119.4,12.1,24.1,20.4,14.1,-1.5,4.382614e-09
24,122.45,0.63,0.25,2.499e-09,119.3,12.0,23.8,20.4,13.5,-1.5,4.488204000000001e-09
25,122.35,0.63,0.25,2.541e-09,119.1,11.8,22.4,20.4,11.3,-1.4,4.746588e-09
26,122.25,0.63,0.25,2.583e-09,119.0,11.7,25.1,20.4,13.7,-1.3,4.7759669999999995e-09
27,122.15,0.63,0.25,2.626e-09,118.9,11.6,21.8,20.4,14.0,-0.6,4.865978e-09
28,122.05,0.63,0.25,2.67e-09,118.8,11.5,19.5,20.4,12.9,-0.4,4.73925e-09
29,121.95,0.63,0.25,2.715e-09,118.6,11.4,18.8,20.4,20.0,-1.1,4.601925e-09
30,121.85,0.63,0.25,2.761e-09,118.5,11.3,13.2,20.4,17.5,-1.3,4.735115e-09
31,121.75,0.63,0.25,2.807e-09,118.4,11.1,19.1,20.5,18.5,-1.4,4.3536569999999995e-09
32,121.65,0.63,0.25,2.854e-09,118.3,11.0,18.0,20.5,22.4,-1.3,4.1868180000000004e-09
33,121.55,0.63,0.25,2.902e-09,118.2,10.9,16.0,20.5,21.0,-1.7,4.292058000000001e-09
34,121.45,0.63,0.25,2.95e-09,118.0,10.8,15.0,20.5,22.9,-2.0,4.66985e-09
35,121.35,0.63,0.25,3e-09,117.9,10.7,12.5,20.5,22.0,-2.4,5.043e-09
36,121.25,0.63,0.25,3.05e-09,117.8,10.6,13.4,20.5,23.2,-3.2,5.19415e-09
37,121.15,0.63,0.25,3.101e-09,117.7,10.4,11.9,20.5,23.9,-3.0,5.463962e-09
38,121.05,0.63,0.25,3.153e-09,117.5,10.3,11.8,20.5,21.1,-3.0,5.6312580000000004e-09
39,120.95,0.63,0.25,3.206e-09,117.4,10.2,14.6,20.5,21.9,-3.1,6.072164e-09
40,120.85,0.63,0.25,3.259e-09,117.3,10.1,16.7,20.5,20.5,-3.2,6.273575e-09
41,120.75,0.63,0.25,3.314e-09,117.2,10.0,15.4,20.5,18.9,-2.6,6.124272e-09
42,120.65,0.63,0.25,3.37e-09,117.0,9.9,14.0,20.6,20.4,-1.6,6.1772100000000004e-09
43,120.55,0.63,0.25,3.426e-09,116.9,9.7,9.6,20.6,22.4,-1.6,6.111984e-09
44,120.45,0.63,0.25,3.483e-09,116.8,9.6,9.3,20.6,25.2,-1.3,6.227604e-09
45,120.35,0.63,0.25,3.542e-09,116.7,9.5,9.5,20.6,23.6,-1.5,6.956488e-09
46,120.25,0.63,0.25,3.601e-09,116.6,9.4,10.2,20.6,21.1,-0.6,7.302828e-09
47,120.15,0.63,0.26,3.662e-09,116.4,9.3,11.3,20.6,21.3,-0.4,7.803721999999999e-09
48,120.05,0.63,0.26,3.723e-09,116.3,9.2,9.0,20.6,22.5,-0.3,7.725225e-09
49,119.95,0.63,0.26,3.786e-09,116.2,9.0,14.4,20.6,17.4,-0.3,7.715867999999999e-09
50,119.85,0.63,0.26,3.849e-09,116.1,8.9,13.3,20.6,16.7,-0.3,7.432419e-09
51,119.75,0.63,0.26,3.914e-09,115.9,8.8,9.8,20.6,17.3,-0.2,7.659698000000002e-09
52,119.65,0.63,0.26,3.979e-09,115.8,8.7,10.1,20.6,17.9,-0.6,8.200718999999998e-09
53,119.55,0.63,0.26,4.046e-09,115.7,8.6,7.4,20.7,18.6,-0.2,8.185058e-09
