,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.77,-0.72,0.97,1.731e-09,121.4,15.7,7.0,18.4,14.6,-2.1,1.294788e-09
1,124.67,-0.72,0.97,1.759e-09,121.3,15.6,8.5,18.5,15.9,-2.1,1.335081e-09
2,124.57,-0.72,0.97,1.787e-09,121.1,15.6,7.8,18.5,12.7,-2.0,1.2616219999999998e-09
3,124.47,-0.72,0.97,1.815e-09,121.0,15.5,10.4,18.6,12.2,-1.3,1.257795e-09
4,124.37,-0.72,0.97,1.844e-09,120.9,15.4,7.8,18.6,12.2,-1.1,1.2539200000000002e-09
5,124.27,-0.72,0.97,1.873e-09,120.8,15.4,4.5,18.7,14.0,-1.3,1.2717670000000001e-09
6,124.17,-0.72,0.97,1.903e-09,120.7,15.3,3.9,18.7,14.6,-1.1,1.372063e-09
7,124.07,-0.72,0.97,1.933e-09,120.5,15.2,5.8,18.8,18.0,-1.4,1.4439509999999999e-09
8,123.97,-0.72,0.97,1.963e-09,120.4,15.2,8.4,18.8,17.0,-1.1,1.436916e-09
9,123.87,-0.72,0.97,1.995e-09,120.3,15.1,6.6,18.9,17.8,-2.4,1.56807e-09
10,123.77,-0.72,0.97,2.026e-09,120.2,15.0,8.7,18.9,18.3,-1.8,1.6775279999999999e-09
11,123.67,-0.72,0.97,2.06e-09,120.0,14.9,9.7,18.9,19.3,-2.4,1.6912599999999998e-09
12,123.57,-0.72,0.97,2.094e-09,119.9,14.8,10.0,18.9,19.1,-3.0,1.7799e-09
13,123.47,-0.72,0.97,2.129e-09,119.8,14.6,12.0,18.9,18.2,-4.1,1.7628119999999998e-09
14,123.37,-0.72,0.97,2.165e-09,119.7,14.5,14.7,18.9,13.2,-4.1,1.70169e-09
15,123.27,-0.72,0.97,2.201e-09,119.6,14.4,14.9,18.9,13.0,-4.7,1.6463480000000002e-09
16,123.17,-0.72,0.97,2.238e-09,119.4,14.3,11.5,18.9,13.8,-4.7,1.70088e-09
