,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.44,-0.26,359.6,1.555e-09,122.7,15.2,14.1,18.5,22.9,0.5,1.7944699999999997e-09
1,125.34,-0.26,359.6,1.579e-09,122.6,15.1,16.0,18.6,25.1,0.6,1.8505879999999999e-09
2,125.24,-0.26,359.6,1.604e-09,122.5,15.0,16.1,18.7,24.9,0.5,2.130112e-09
3,125.14,-0.26,359.6,1.63e-09,122.3,15.0,14.7,18.7,23.0,0.7,2.1075899999999997e-09
4,125.04,-0.26,359.6,1.656e-09,122.2,14.9,11.2,18.8,23.6,0.5,2.023632e-09
5,124.94,-0.26,359.6,1.682e-09,122.1,14.9,10.9,18.9,24.1,0.6,1.9343e-09
6,124.84,-0.26,359.6,1.708e-09,122.0,14.8,11.6,18.9,22.0,0.6,2.0615560000000004e-09
7,124.74,-0.26,359.6,1.735e-09,121.8,14.7,10.4,19.0,24.3,0.6,2.1913049999999996e-09
8,124.64,-0.26,359.6,1.763e-09,121.7,14.7,12.2,19.0,23.2,-0.3,2.445281e-09
9,124.54,-0.26,359.6,1.791e-09,121.6,14.6,12.1,19.1,23.3,0.5,2.4841169999999998e-09
10,124.44,-0.26,359.6,1.819e-09,121.5,14.5,14.7,19.2,25.6,0.4,2.539324e-09
11,124.34,-0.26,359.6,1.848e-09,121.3,14.5,11.9,19.2,30.0,0.5,2.73504e-09
12,124.24,-0.26,359.61,1.877e-09,121.2,14.4,12.2,19.3,31.6,0.5,3.016339e-09
13,124.14,-0.26,359.61,1.907e-09,121.1,14.4,15.8,19.3,33.7,-0.2,3.100782e-09
14,124.04,-0.26,359.61,1.937e-09,120.9,14.3,18.1,19.4,32.5,-0.2,3.1263179999999998e-09
15,123.94,-0.26,359.61,1.968e-09,120.8,14.2,19.1,19.5,33.2,-0.3,3.0011999999999995e-09
16,123.84,-0.26,359.61,1.999e-09,120.7,14.2,17.9,19.5,29.9,-0.4,3.0044969999999996e-09
17,123.74,-0.26,359.61,2.031e-09,120.6,14.1,19.0,19.6,30.1,-1.7,3.105399e-09
18,123.64,-0.26,359.61,2.065e-09,120.4,14.0,21.6,19.6,27.0,-2.2,3.0933699999999996e-09
19,123.54,-0.26,359.61,2.099e-09,120.3,13.9,23.1,19.6,31.3,-1.5,3.1946779999999997e-09
20,123.44,-0.26,359.61,2.135e-09,120.2,13.8,18.1,19.6,31.6,-1.1,3.2964400000000003e-09
21,123.34,-0.26,359.61,2.17e-09,120.1,13.6,15.7,19.6,29.9,-1.7,3.4763400000000004e-09
22,123.24,-0.26,359.61,2.207e-09,119.9,13.5,15.2,19.6,30.0,-2.2,3.9350809999999995e-09
23,123.14,-0.26,359.61,2.244e-09,119.8,13.4,13.3,19.6,28.7,-2.7,3.707088e-09
24,123.04,-0.26,359.61,2.281e-09,119.7,13.3,16.2,19.6,29.2,-2.9,3.781897999999999e-09
25,122.94,-0.26,359.61,2.319e-09,119.6,13.2,15.1,19.6,29.6,-2.3,3.949257e-09
26,122.84,-0.26,359.61,2.358e-09,119.4,13.1,10.3,19.6,29.5,-3.0,3.989736e-09
27,122.74,-0.26,359.61,2.398e-09,119.3,12.9,6.3,19.6,32.0,-3.7,4.057416000000001e-09
28,122.64,-0.26,359.61,2.438e-09,119.2,12.8,10.6,19.7,32.3,-4.6,4.1884840000000004e-09
29,122.54,-0.26,359.61,2.479e-09,119.1,12.7,7.6,19.7,27.5,-4.2,4.268838e-09
30,122.44,-0.26,359.61,2.52e-09,118.9,12.6,6.5,19.7,27.4,-4.5,4.45284e-09
31,122.34,-0.26,359.61,2.562e-09,118.8,12.5,11.5,19.7,27.3,-4.5,4.314408e-09
32,122.24,-0.26,359.61,2.605e-09,118.7,12.4,11.4,19.7,26.1,-3.7,4.290435e-09
33,122.14,-0.26,359.61,2.649e-09,118.6,12.3,11.0,19.7,27.3,-3.6,4.39734e-09
34,122.04,-0.26,359.61,2.693e-09,118.4,12.1,12.1,19.7,24.2,-3.5,4.456915e-09
35,121.94,-0.26,359.61,2.738e-09,118.3,12.0,10.5,19.7,28.2,-3.4,4.501271999999999e-09
36,121.84,-0.26,359.61,2.784e-09,118.2,11.9,10.3,19.7,28.3,-3.8,4.304064e-09
37,121.74,-0.26,359.61,2.831e-09,118.1,11.8,7.6,19.7,29.7,-3.1,4.3880499999999995e-09
38,121.64,-0.26,359.61,2.878e-09,117.9,11.7,6.3,19.7,30.1,-3.1,4.27383e-09
39,121.54,-0.26,359.61,2.927e-09,117.8,11.6,3.7,19.7,26.4,-2.6,4.2675659999999995e-09
40,121.44,-0.26,359.61,2.976e-09,117.7,11.4,4.9,19.7,25.5,-2.3,4.362816e-09
41,121.34,-0.26,359.61,3.025e-09,117.6,11.3,6.7,19.7,24.3,-2.5,4.4709500000000006e-09
42,121.24,-0.26,359.61,3.076e-09,117.4,11.2,8.1,19.8,23.8,-3.4,4.497112e-09
43,121.14,-0.26,359.61,3.128e-09,117.3,11.1,6.1,19.8,23.6,-3.0,4.673232e-09
44,121.04,-0.26,359.61,3.18e-09,117.2,11.0,3.2,19.8,25.8,-3.0,4.40112e-09
45,120.94,-0.26,359.61,3.234e-09,117.1,10.9,4.1,19.8,24.5,-3.3,4.6569600000000004e-09
46,120.84,-0.26,359.61,3.288e-09,116.9,10.7,6.3,19.8,21.0,-3.4,4.810344e-09
47,120.74,-0.26,359.61,3.343e-09,116.8,10.6,5.1,19.8,19.0,-3.7,5.041244e-09
48,120.64,-0.26,359.61,3.399e-09,116.7,10.5,1.5,19.8,23.1,-3.4,4.911555e-09
49,120.54,-0.26,359.61,3.456e-09,116.6,10.4,-0.2,19.8,21.6,-3.5,5.156352e-09
50,120.44,-0.26,359.61,3.514e-09,116.4,10.3,-0.8,19.8,22.5,-3.2,5.260458000000001e-09
51,120.34,-0.26,359.61,3.573e-09,116.3,10.2,0.1,19.8,22.4,-3.5,5.495274e-09
52,120.24,-0.26,359.61,3.633e-09,116.2,10.0,-5.1,19.8,23.0,-3.5,5.551224000000001e-09
53,120.14,-0.26,359.61,3.694e-09,116.1,9.9,-4.5,19.8,22.1,-3.4,5.63335e-09
54,120.04,-0.26,359.61,3.756e-09,115.9,9.8,-4.6,19.8,29.8,-3.1,5.611464e-09
55,119.94,-0.26,359.61,3.819e-09,115.8,9.7,-8.2,19.9,28.8,-3.3,5.850708e-09
56,119.84,-0.26,359.61,3.883e-09,115.7,9.6,-8.8,19.9,31.3,-3.3,6.014767e-09
57,119.74,-0.26,359.61,3.948e-09,115.6,9.5,-6.6,19.9,33.8,-3.9,6.1588800000000006e-09
58,119.64,-0.26,359.61,4.015e-09,115.4,9.4,-7.0,19.9,33.8,-4.2,5.861899999999999e-09
59,119.54,-0.26,359.61,4.082e-09,115.3,9.2,-2.3,19.9,31.5,-4.7,6.033196e-09
60,119.44,-0.26,359.61,4.151e-09,115.2,9.1,-2.0,19.9,32.7,-4.7,6.508768e-09
61,119.34,-0.26,359.61,4.22e-09,115.1,9.0,-0.5,19.9,29.2,-4.8,6.8364e-09
62,119.24,-0.26,359.61,4.291e-09,114.9,8.9,-0.8,19.9,29.8,-4.9,6.882764e-09
63,119.14,-0.26,359.61,4.363e-09,114.8,8.8,1.0,19.9,31.0,-4.0,6.492144e-09
64,119.04,-0.26,359.61,4.437e-09,114.7,8.7,3.2,19.9,32.0,-3.8,6.4868940000000006e-09
65,118.94,-0.26,359.61,4.511e-09,114.6,8.5,3.3,19.9,29.7,-3.3,6.640191999999999e-09
