,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.85,0.74,359.62,1.448e-09,123.5,14.6,-14.7,19.0,25.3,-6.2,2.481872e-09
1,125.75,0.74,359.62,1.471e-09,123.4,14.5,-12.4,19.0,23.4,-6.3,2.268282e-09
2,125.65,0.74,359.62,1.494e-09,123.3,14.4,-7.5,19.1,22.2,-7.1,2.3067360000000002e-09
3,125.55,0.74,359.62,1.518e-09,123.2,14.4,-5.9,19.2,26.4,-7.1,2.41362e-09
4,125.45,0.74,359.62,1.542e-09,123.0,14.3,-5.0,19.2,27.9,-7.2,2.5443e-09
5,125.35,0.74,359.62,1.566e-09,122.9,14.3,-4.8,19.3,26.2,-7.1,2.514996e-09
6,125.25,0.74,359.62,1.591e-09,122.8,14.2,-4.0,19.4,26.5,-7.2,2.668107e-09
7,125.15,0.74,359.62,1.616e-09,122.7,14.2,-4.5,19.4,26.9,-7.6,2.939504e-09
8,125.05,0.74,359.62,1.641e-09,122.5,14.1,-4.5,19.5,25.4,-7.3,2.980056e-09
9,124.95,0.74,359.62,1.667e-09,122.4,14.0,-0.2,19.6,22.0,-7.0,2.8672399999999997e-09
10,124.85,0.74,359.62,1.693e-09,122.3,14.0,-0.2,19.6,23.7,-6.9,2.840854e-09
11,124.75,0.74,359.62,1.72e-09,122.2,13.9,0.1,19.7,27.3,-7.0,2.85176e-09
12,124.65,0.74,359.62,1.747e-09,122.0,13.9,-0.4,19.8,22.7,-6.7,2.8650799999999998e-09
13,124.55,0.74,359.62,1.775e-09,121.9,13.8,-0.7,19.9,23.5,-7.2,2.71575e-09
14,124.45,0.74,359.62,1.803e-09,121.8,13.7,-1.1,19.9,26.0,-7.3,3.009207e-09
15,124.35,0.74,359.62,1.831e-09,121.7,13.7,-0.2,20.0,26.3,-7.0,3.0394599999999998e-09
16,124.25,0.74,359.62,1.86e-09,121.6,13.6,-0.2,20.1,23.1,-7.2,2.78442e-09
17,124.15,0.74,359.62,1.889e-09,121.4,13.6,2.1,20.1,20.7,-7.0,2.941173e-09
18,124.05,0.74,359.62,1.919e-09,121.3,13.5,0.7,20.2,23.0,-6.4,3.037777e-09
19,123.95,0.74,359.62,1.949e-09,121.2,13.5,-0.4,20.3,19.6,-7.1,3.100859e-09
20,123.85,0.74,359.62,1.98e-09,121.1,13.4,-3.7,20.3,23.1,-7.6,3.02148e-09
21,123.75,0.74,359.62,2.012e-09,120.9,13.3,-0.0,20.4,24.8,-7.4,3.1789600000000004e-09
22,123.65,0.74,359.62,2.045e-09,120.8,13.2,-2.5,20.4,25.7,-6.6,2.955025e-09
23,123.55,0.74,359.62,2.08e-09,120.7,13.1,-1.8,20.4,22.8,-6.0,2.92656e-09
24,123.45,0.74,359.62,2.114e-09,120.6,13.0,-2.1,20.4,25.9,-5.9,2.908864e-09
25,123.35,0.74,359.62,2.15e-09,120.4,12.9,-4.2,20.4,26.1,-5.9,3.05945e-09
26,123.25,0.74,359.62,2.186e-09,120.3,12.7,-3.1,20.4,27.4,-5.1,3.244024e-09
27,123.15,0.74,359.62,2.222e-09,120.2,12.6,-1.8,20.5,28.0,-5.6,3.095246e-09
28,123.05,0.74,359.62,2.259e-09,120.1,12.5,-3.7,20.5,27.9,-5.1,3.155823e-09
29,122.95,0.74,359.62,2.297e-09,120.0,12.4,-6.0,20.5,30.4,-4.9,3.312274e-09
30,122.85,0.74,359.62,2.336e-09,119.8,12.3,-9.1,20.5,26.5,-4.4,3.3101120000000005e-09
31,122.75,0.74,359.62,2.375e-09,119.7,12.2,-6.0,20.5,26.9,-4.1,3.056625e-09
32,122.65,0.74,359.62,2.414e-09,119.6,12.1,-3.4,20.5,28.0,-4.5,3.205792e-09
33,122.55,0.74,359.62,2.455e-09,119.5,11.9,-4.3,20.5,25.9,-4.7,3.08839e-09
34,122.45,0.74,359.62,2.496e-09,119.3,11.8,-3.1,20.5,26.8,-3.8,3.159936e-09
35,122.35,0.74,359.62,2.538e-09,119.2,11.7,-1.1,20.5,26.7,-3.6,3.14712e-09
36,122.25,0.74,359.62,2.58e-09,119.1,11.6,-3.1,20.6,25.4,-3.4,2.95152e-09
37,122.15,0.74,359.62,2.623e-09,119.0,11.5,-0.2,20.6,28.0,-3.5,3.142354e-09
38,122.05,0.74,359.62,2.667e-09,118.8,11.4,-0.3,20.6,34.4,-3.4,3.027045e-09
39,121.95,0.74,359.62,2.712e-09,118.7,11.2,1.0,20.6,32.6,-2.7,2.918112e-09
40,121.85,0.74,359.62,2.757e-09,118.6,11.1,4.5,20.6,33.0,-2.7,3.0106440000000003e-09
41,121.75,0.74,359.62,2.804e-09,118.5,11.0,4.9,20.6,30.3,-2.3,3.05636e-09
42,121.65,0.74,359.63,2.85e-09,118.3,10.9,7.5,20.6,28.0,-2.1,3.14355e-09
43,121.55,0.74,359.63,2.898e-09,118.2,10.8,9.4,20.6,28.5,-2.2,3.054492e-09
44,121.45,0.74,359.63,2.947e-09,118.1,10.7,10.3,20.6,29.8,-3.0,3.09435e-09
45,121.35,0.74,359.63,2.996e-09,118.0,10.5,13.8,20.7,27.5,-2.5,3.1487959999999997e-09
46,121.25,0.74,359.63,3.046e-09,117.9,10.4,10.0,20.7,24.3,-2.2,3.219622e-09
47,121.15,0.74,359.63,3.097e-09,117.7,10.3,10.4,20.7,22.3,-2.5,3.3385660000000004e-09
48,121.05,0.74,359.63,3.149e-09,117.6,10.2,10.9,20.7,22.7,-2.1,3.567817e-09
49,120.95,0.74,359.63,3.202e-09,117.5,10.1,8.3,20.7,20.5,-2.0,3.711118e-09
50,120.85,0.74,359.63,3.256e-09,117.4,10.0,6.2,20.7,20.8,-1.1,3.855104e-09
51,120.75,0.74,359.63,3.31e-09,117.2,9.9,5.8,20.7,21.8,-1.6,3.8495300000000005e-09
52,120.65,0.74,359.63,3.366e-09,117.1,9.7,4.0,20.7,26.5,-1.3,4.07286e-09
53,120.55,0.74,359.63,3.422e-09,117.0,9.6,8.4,20.7,27.2,-0.5,4.198794000000001e-09
54,120.45,0.74,359.63,3.48e-09,116.9,9.5,14.5,20.8,28.1,0.1,4.31868e-09
55,120.35,0.74,359.63,3.538e-09,116.7,9.4,10.9,20.8,26.3,-0.2,4.019167999999999e-09
56,120.25,0.74,359.63,3.597e-09,116.6,9.3,11.4,20.8,26.1,-0.1,3.953103e-09
57,120.15,0.74,359.63,3.658e-09,116.5,9.2,11.9,20.8,26.2,-0.6,3.866506e-09
58,120.05,0.74,359.63,3.719e-09,116.4,9.0,11.7,20.8,27.4,0.2,3.778504e-09
59,119.95,0.74,359.63,3.782e-09,116.2,8.9,8.7,20.8,27.8,0.2,3.6950140000000005e-09
60,119.85,0.74,359.63,3.845e-09,116.1,8.8,9.0,20.8,28.4,0.2,3.85269e-09
61,119.75,0.74,359.63,3.909e-09,116.0,8.7,8.7,20.8,31.5,-0.3,4.327263e-09
62,119.65,0.74,359.63,3.975e-09,115.9,8.6,5.9,20.8,30.8,0.4,4.4202e-09
63,119.55,0.74,359.63,4.042e-09,115.8,8.5,3.8,20.9,32.0,0.3,4.28452e-09
64,119.45,0.74,359.63,4.11e-09,115.6,8.3,1.5,20.9,31.1,0.3,3.7318800000000006e-09
65,119.35,0.74,359.63,4.179e-09,115.5,8.2,-0.0,20.9,28.9,0.6,3.577224e-09
66,119.25,0.74,359.63,4.249e-09,115.4,8.1,-5.4,20.9,29.1,1.0,3.335465e-09
67,119.15,0.74,359.63,4.32e-09,115.3,8.0,-8.6,20.9,31.9,1.1,3.3307200000000003e-09
68,119.05,0.74,359.63,4.393e-09,115.1,7.9,-7.9,20.9,30.4,1.3,3.5363650000000003e-09
69,118.95,0.74,359.63,4.466e-09,115.0,7.8,-5.4,20.9,28.3,2.5,3.760372e-09
70,118.85,0.74,359.63,4.542e-09,114.9,7.6,-7.6,20.9,30.5,3.5,3.760776e-09
71,118.75,0.74,359.63,4.618e-09,114.8,7.5,-9.2,20.9,28.3,3.1,3.7082540000000003e-09
72,118.65,0.74,359.63,4.694e-09,114.7,7.4,-8.2,20.9,29.4,3.0,3.783364e-09
73,118.55,0.74,359.63,4.772e-09,114.6,7.3,-4.8,20.8,27.1,2.6,3.273592e-09
74,118.45,0.74,359.63,4.851e-09,114.6,7.1,-3.8,20.7,25.5,2.7,3.424806e-09
75,118.35,0.74,359.63,4.932e-09,114.5,7.0,-4.2,20.6,26.5,2.7,3.753252e-09
76,118.25,0.74,359.63,5.014e-09,114.4,6.8,-3.3,20.6,25.8,2.6,4.276942e-09
77,118.15,0.74,359.63,5.097e-09,114.4,6.7,-0.4,20.5,25.9,2.8,4.5006510000000005e-09
78,118.05,0.74,359.63,5.181e-09,114.3,6.6,-3.1,20.4,27.8,3.0,4.486746e-09
79,117.95,0.74,359.63,5.267e-09,114.2,6.4,-5.2,20.4,27.2,2.4,4.334741e-09
80,117.85,0.74,359.63,5.355e-09,114.2,6.3,-8.4,20.3,27.1,2.3,4.632075e-09
81,117.75,0.74,359.63,5.443e-09,114.1,6.1,-3.7,20.2,29.6,3.0,4.724524000000001e-09
82,117.65,0.74,359.63,5.534e-09,114.0,6.0,-6.1,20.2,28.4,2.7,4.9252600000000004e-09
83,117.55,0.74,359.63,5.626e-09,114.0,5.9,-5.7,20.1,25.6,2.3,4.950880000000001e-09
84,117.45,0.74,359.63,5.719e-09,113.9,5.7,-5.7,20.0,26.7,2.3,5.015563e-09
85,117.35,0.74,359.63,5.814e-09,113.8,5.6,-3.9,19.9,21.5,1.8,5.075622e-09
86,117.25,0.74,359.63,5.911e-09,113.8,5.4,-2.8,19.9,21.7,1.8,5.284434e-09
87,117.15,0.74,359.63,6.009e-09,113.7,5.3,-5.3,19.8,19.3,1.5,5.810703e-09
88,117.05,0.74,359.63,6.108e-09,113.6,5.2,-7.5,19.7,20.4,1.7,6.083568e-09
89,116.95,0.74,359.63,6.21e-09,113.6,5.0,-9.2,19.7,21.5,2.0,6.414929999999999e-09
90,116.85,0.74,359.63,6.313e-09,113.5,4.9,-14.7,19.6,17.7,2.5,6.521328999999999e-09
91,116.75,0.74,359.63,6.418e-09,113.4,4.7,-12.9,19.5,18.8,2.1,7.489806e-09
92,116.65,0.74,359.63,6.524e-09,113.4,4.6,-12.4,19.5,16.6,2.1,7.443884000000001e-09
93,116.55,0.74,359.63,6.633e-09,113.3,4.5,-17.3,19.4,13.2,2.0,8.045829e-09
94,116.45,0.74,359.63,6.743e-09,113.2,4.3,-17.5,19.3,13.6,2.1,7.990455e-09
95,116.35,0.74,359.63,6.855e-09,113.2,4.2,-15.5,19.2,10.4,2.3,8.040915e-09
96,116.25,0.74,359.63,6.969e-09,113.1,4.0,-17.2,19.2,11.6,2.6,8.230389e-09
97,116.15,0.74,359.63,7.085e-09,113.0,3.9,-18.7,19.1,8.3,1.6,8.622445e-09
98,116.05,0.74,359.63,7.203e-09,113.0,3.8,-21.4,19.0,8.5,2.4,9.162216e-09
99,115.95,0.74,359.63,7.322e-09,112.9,3.6,-26.3,19.0,7.9,1.8,9.013382e-09
100,115.85,0.74,359.63,7.444e-09,112.8,3.5,-24.1,18.9,7.1,1.4,8.873248e-09
101,115.75,0.74,359.63,7.568e-09,112.8,3.3,-22.5,18.8,8.7,0.7,8.899968e-09
102,115.65,0.74,359.63,7.693e-09,112.7,3.2,-21.5,18.8,8.8,0.9,8.985423999999999e-09
103,115.55,0.74,359.63,7.821e-09,112.6,3.1,-17.6,18.7,11.3,0.5,9.956132999999998e-09
104,115.45,0.74,359.63,7.951e-09,112.6,2.9,-17.6,18.6,10.4,-0.0,1.001826e-08
105,115.35,0.74,359.63,8.084e-09,112.5,2.8,-14.9,18.5,8.2,-0.0,9.644212e-09
106,115.25,0.74,359.63,8.218e-09,112.4,2.6,-11.9,18.5,6.2,-0.7,9.746548e-09
107,115.15,0.74,359.63,8.355e-09,112.4,2.5,-12.0,18.4,5.0,-0.5,1.0535654999999998e-08
108,115.05,0.74,359.63,8.494e-09,112.3,2.4,-9.9,18.3,7.3,-0.3,1.0880813999999999e-08
109,114.95,0.74,359.63,8.635e-09,112.2,2.2,-11.9,18.3,10.9,-0.7,1.119096e-08
110,114.85,0.74,359.63,8.779e-09,112.2,2.1,-13.5,18.2,9.9,-0.1,1.0376778e-08
111,114.75,0.74,359.63,8.925e-09,112.1,1.9,-11.4,18.1,10.8,0.3,9.7104e-09
112,114.65,0.74,359.63,9.073e-09,112.0,1.8,-13.4,18.1,9.1,0.6,1.0116395e-08
113,114.55,0.74,359.63,9.224e-09,112.0,1.7,-12.9,18.0,9.9,0.5,9.786664e-09
114,114.45,0.74,359.63,9.377e-09,111.9,1.5,-12.4,17.9,7.8,0.8,1.0258438e-08
115,114.35,0.74,359.63,9.533e-09,111.8,1.4,-14.1,17.8,4.0,0.7,9.390005e-09
116,114.25,0.74,359.63,9.692e-09,111.8,1.2,-9.0,17.8,4.2,0.3,9.575696e-09
