,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.13,-0.84,359.95,1.635e-09,122.0,15.8,24.2,18.2,22.6,0.5,1.6856849999999999e-09
1,125.03,-0.84,359.95,1.661e-09,121.9,15.7,24.1,18.3,23.6,0.9,1.670966e-09
2,124.93,-0.84,359.95,1.688e-09,121.7,15.6,18.4,18.3,29.8,0.5,1.811224e-09
3,124.83,-0.84,359.95,1.714e-09,121.6,15.6,17.9,18.4,26.7,0.8,1.784274e-09
4,124.73,-0.84,359.95,1.741e-09,121.5,15.5,17.0,18.4,31.0,0.8,1.7671149999999998e-09
5,124.63,-0.84,359.95,1.769e-09,121.4,15.4,17.8,18.5,28.8,1.0,1.754848e-09
6,124.53,-0.84,359.95,1.797e-09,121.2,15.4,18.4,18.6,27.5,0.7,1.822158e-09
7,124.43,-0.84,359.95,1.826e-09,121.1,15.3,19.9,18.6,27.1,0.7,1.738352e-09
8,124.33,-0.84,359.95,1.854e-09,121.0,15.2,21.4,18.7,25.3,0.9,1.7001180000000001e-09
9,124.23,-0.84,359.95,1.884e-09,120.8,15.2,25.0,18.7,27.2,0.5,1.697484e-09
10,124.13,-0.84,359.95,1.914e-09,120.7,15.1,24.7,18.8,26.3,0.1,1.7264279999999998e-09
11,124.03,-0.84,359.95,1.944e-09,120.6,15.0,27.8,18.8,23.8,0.6,1.800144e-09
12,123.93,-0.84,359.95,1.975e-09,120.5,15.0,25.9,18.9,22.2,1.5,1.84465e-09
13,123.83,-0.84,359.95,2.006e-09,120.3,14.9,26.8,18.9,20.3,1.3,1.9598619999999997e-09
14,123.73,-0.84,359.95,2.039e-09,120.2,14.8,26.6,19.0,22.6,1.0,2.102209e-09
15,123.63,-0.84,359.95,2.073e-09,120.1,14.7,26.7,19.0,27.3,1.4,2.11446e-09
16,123.53,-0.84,359.95,2.107e-09,120.0,14.6,26.8,19.0,31.0,1.2,2.157568e-09
17,123.43,-0.84,359.95,2.143e-09,119.8,14.5,25.9,19.0,32.4,0.9,2.3337270000000002e-09
18,123.33,-0.84,359.95,2.178e-09,119.7,14.4,26.9,19.0,35.6,0.5,2.4633180000000003e-09
19,123.23,-0.84,359.95,2.215e-09,119.6,14.2,22.7,19.0,36.5,0.5,2.735525e-09
20,123.13,-0.84,359.95,2.252e-09,119.5,14.1,23.7,19.0,31.8,0.6,2.643848e-09
21,123.03,-0.84,359.95,2.29e-09,119.4,14.0,21.2,19.0,32.4,0.6,3.01593e-09
22,122.93,-0.84,359.95,2.328e-09,119.2,13.9,20.7,19.0,34.3,0.7,3.2685119999999997e-09
23,122.83,-0.84,359.95,2.367e-09,119.1,13.8,20.7,19.0,31.5,0.4,3.1670460000000005e-09
24,122.73,-0.84,359.95,2.406e-09,119.0,13.6,18.9,19.0,32.8,0.2,3.108552e-09
25,122.63,-0.84,359.95,2.447e-09,118.9,13.5,14.6,19.0,32.8,0.6,2.823838e-09
26,122.53,-0.84,359.95,2.488e-09,118.7,13.4,17.8,19.0,32.6,0.1,2.833832e-09
27,122.43,-0.84,359.95,2.529e-09,118.6,13.3,18.7,19.0,35.2,-0.6,3.133431e-09
28,122.33,-0.84,359.95,2.572e-09,118.5,13.2,18.4,19.0,32.3,-0.2,3.1326959999999997e-09
29,122.23,-0.84,359.95,2.615e-09,118.4,13.0,16.6,19.0,32.9,0.6,3.1144650000000004e-09
30,122.13,-0.84,359.95,2.658e-09,118.2,12.9,18.4,19.0,30.0,0.6,3.141756e-09
31,122.03,-0.84,359.95,2.703e-09,118.1,12.8,22.7,19.0,31.0,0.7,3.305769e-09
32,121.93,-0.84,359.95,2.748e-09,118.0,12.7,19.4,19.0,28.2,0.9,3.193176e-09
33,121.83,-0.84,359.95,2.794e-09,117.9,12.6,18.5,19.0,28.3,0.2,3.29692e-09
