,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.83,0.34,359.47,1.457e-09,123.6,14.4,-12.8,18.8,13.3,6.8,1.5487909999999999e-09
1,125.73,0.34,359.47,1.48e-09,123.5,14.4,-11.5,18.8,13.9,6.6,1.5747200000000001e-09
2,125.63,0.34,359.47,1.503e-09,123.4,14.3,-13.0,18.9,15.1,6.8,1.525545e-09
3,125.53,0.34,359.47,1.527e-09,123.3,14.3,-12.8,19.0,15.6,6.4,1.522419e-09
4,125.43,0.34,359.47,1.551e-09,123.1,14.2,-14.6,19.0,14.8,7.0,1.557204e-09
5,125.33,0.34,359.47,1.576e-09,123.0,14.2,-13.1,19.1,18.8,7.7,1.6595279999999997e-09
6,125.23,0.34,359.47,1.6e-09,122.9,14.1,-15.2,19.2,23.1,8.1,1.7648e-09
7,125.13,0.34,359.47,1.626e-09,122.7,14.1,-16.3,19.2,18.5,6.8,1.803234e-09
8,125.03,0.34,359.47,1.651e-09,122.6,14.0,-12.0,19.3,17.5,6.7,1.893697e-09
9,124.93,0.34,359.47,1.677e-09,122.5,14.0,-8.2,19.4,19.1,5.8,1.8212220000000003e-09
10,124.83,0.34,359.47,1.704e-09,122.4,13.9,-6.3,19.5,18.1,5.6,1.6460639999999998e-09
11,124.73,0.34,359.47,1.731e-09,122.2,13.8,-7.9,19.5,17.3,5.6,1.807164e-09
12,124.63,0.34,359.47,1.758e-09,122.1,13.8,-7.3,19.6,15.3,5.8,1.824804e-09
13,124.53,0.34,359.47,1.786e-09,122.0,13.7,-5.8,19.7,17.7,6.3,2.028896e-09
14,124.43,0.34,359.47,1.814e-09,121.8,13.7,-2.3,19.7,19.1,6.1,2.19494e-09
15,124.33,0.34,359.47,1.843e-09,121.7,13.6,-2.6,19.8,17.8,6.3,2.1452519999999996e-09
16,124.23,0.34,359.47,1.872e-09,121.6,13.6,-0.4,19.9,15.8,6.3,2.253888e-09
17,124.13,0.34,359.47,1.901e-09,121.5,13.5,-0.1,20.0,15.2,6.3,2.2735959999999996e-09
18,124.03,0.34,359.47,1.931e-09,121.3,13.5,0.2,20.0,19.6,6.1,2.346165e-09
