,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.3,0.82,359.05,1.844e-09,121.7,13.5,-2.3,20.1,19.5,-0.5,1.808964e-09
1,124.2,0.82,359.05,1.873e-09,121.6,13.4,-0.4,20.2,19.2,-0.0,1.8711270000000002e-09
2,124.1,0.82,359.05,1.903e-09,121.5,13.4,2.3,20.3,22.0,0.9,1.872552e-09
3,124.0,0.82,359.05,1.933e-09,121.3,13.3,-1.8,20.3,22.5,0.6,1.8576129999999999e-09
4,123.9,0.82,359.05,1.964e-09,121.2,13.3,-6.6,20.4,23.4,0.9,1.8461599999999998e-09
5,123.8,0.82,359.05,1.994e-09,121.1,13.2,-5.8,20.5,22.7,1.6,1.960102e-09
6,123.7,0.82,359.05,2.027e-09,121.0,13.1,-10.1,20.5,18.9,2.1,2.081729e-09
7,123.6,0.82,359.05,2.061e-09,120.8,13.0,-11.7,20.5,17.7,2.8,2.056878e-09
8,123.5,0.82,359.05,2.096e-09,120.7,12.9,-13.0,20.5,18.2,2.4,2.0834240000000003e-09
9,123.4,0.82,359.05,2.131e-09,120.6,12.8,-16.6,20.6,15.0,2.0,2.162965e-09
10,123.3,0.82,359.05,2.166e-09,120.5,12.6,-21.2,20.6,15.7,1.6,2.1161820000000003e-09
11,123.2,0.82,359.05,2.203e-09,120.3,12.5,-20.1,20.6,15.9,2.4,2.277902e-09
12,123.1,0.82,359.05,2.239e-09,120.2,12.4,-20.9,20.6,13.9,2.7,2.3487109999999997e-09
13,123.0,0.82,359.05,2.277e-09,120.1,12.3,-14.7,20.6,10.5,3.7,2.45916e-09
14,122.9,0.82,359.05,2.315e-09,120.0,12.2,-14.7,20.6,12.0,3.0,2.52798e-09
15,122.8,0.82,359.05,2.354e-09,119.8,12.1,-16.3,20.6,12.7,2.4,2.67179e-09
16,122.7,0.82,359.05,2.393e-09,119.7,12.0,-16.3,20.7,9.8,2.5,2.711269e-09
17,122.6,0.82,359.05,2.433e-09,119.6,11.8,-16.4,20.7,11.7,3.0,2.6714340000000006e-09
18,122.5,0.82,359.05,2.474e-09,119.5,11.7,-17.4,20.7,11.0,3.2,2.538324e-09
19,122.4,0.82,359.05,2.515e-09,119.3,11.6,-18.0,20.7,11.9,3.4,2.5527249999999998e-09
20,122.3,0.82,359.05,2.557e-09,119.2,11.5,-17.3,20.7,11.3,3.2,2.733433e-09
21,122.2,0.82,359.05,2.6e-09,119.1,11.4,-16.9,20.7,12.3,3.3,2.8704000000000003e-09
22,122.1,0.82,359.05,2.644e-09,119.0,11.3,-15.1,20.7,15.8,2.4,2.702168e-09
23,122.0,0.82,359.05,2.688e-09,118.8,11.2,-18.1,20.7,15.7,2.3,2.408448e-09
24,121.9,0.82,359.05,2.733e-09,118.7,11.0,-15.6,20.8,14.5,2.8,2.618214e-09
25,121.8,0.82,359.05,2.779e-09,118.6,10.9,-15.3,20.8,14.3,2.8,2.606702e-09
26,121.7,0.82,359.05,2.826e-09,118.5,10.8,-12.8,20.8,13.3,3.5,2.65644e-09
27,121.6,0.82,359.05,2.873e-09,118.4,10.7,-14.6,20.8,15.2,3.4,2.6862550000000003e-09
28,121.5,0.82,359.05,2.921e-09,118.2,10.6,-10.8,20.8,14.9,3.5,2.722372e-09
29,121.4,0.82,359.05,2.97e-09,118.1,10.5,-5.4,20.8,17.0,4.2,2.8155599999999997e-09
30,121.3,0.82,359.06,3.02e-09,118.0,10.3,-1.8,20.8,18.3,4.3,3.0954999999999995e-09
31,121.2,0.82,359.06,3.07e-09,117.9,10.2,-3.4,20.9,17.3,4.9,3.1406099999999996e-09
32,121.1,0.82,359.06,3.122e-09,117.7,10.1,-2.7,20.9,16.2,5.2,3.109512e-09
33,121.0,0.82,359.06,3.174e-09,117.6,10.0,-5.9,20.9,18.6,5.4,3.57075e-09
34,120.9,0.82,359.06,3.227e-09,117.5,9.9,-3.1,20.9,17.9,5.4,3.794952e-09
35,120.8,0.82,359.06,3.282e-09,117.4,9.8,-2.7,20.9,19.7,5.2,4.007322e-09
36,120.7,0.82,359.06,3.337e-09,117.2,9.7,-2.9,20.9,22.0,6.5,4.087825e-09
37,120.6,0.82,359.06,3.393e-09,117.1,9.5,0.5,20.9,18.4,7.0,3.932487000000001e-09
38,120.5,0.82,359.06,3.45e-09,117.0,9.4,4.7,20.9,19.6,7.1,4.4608499999999995e-09
39,120.4,0.82,359.06,3.507e-09,116.9,9.3,4.1,21.0,20.2,8.0,4.615212e-09
40,120.3,0.82,359.06,3.566e-09,116.7,9.2,6.5,21.0,19.5,7.8,4.696422e-09
41,120.2,0.82,359.06,3.626e-09,116.6,9.1,4.9,21.0,22.6,7.4,4.808076e-09
42,120.1,0.82,359.06,3.687e-09,116.5,9.0,4.0,21.0,20.4,6.6,4.793100000000001e-09
43,120.0,0.82,359.06,3.749e-09,116.4,8.9,1.6,21.0,19.1,6.6,4.941182e-09
44,119.9,0.82,359.06,3.812e-09,116.2,8.7,-1.9,21.0,21.3,6.4,4.909855999999999e-09
45,119.8,0.82,359.06,3.876e-09,116.1,8.6,-0.1,21.0,19.8,6.7,5.2287240000000006e-09
46,119.7,0.82,359.06,3.941e-09,116.0,8.5,0.4,21.0,22.0,5.6,4.985365e-09
47,119.6,0.82,359.06,4.007e-09,115.9,8.4,-2.7,21.1,22.8,5.5,4.411707e-09
48,119.5,0.82,359.06,4.074e-09,115.7,8.3,-3.6,21.1,22.5,4.9,4.016964e-09
49,119.4,0.82,359.06,4.143e-09,115.6,8.2,-5.9,21.1,23.2,5.0,4.0684260000000006e-09
50,119.3,0.82,359.06,4.212e-09,115.5,8.1,-5.5,21.1,22.7,4.4,3.862404e-09
51,119.2,0.82,359.06,4.283e-09,115.4,7.9,-5.3,21.1,20.8,4.3,3.794738e-09
52,119.1,0.82,359.06,4.355e-09,115.2,7.8,-5.0,21.1,23.2,4.9,3.679975e-09
53,119.0,0.82,359.06,4.428e-09,115.1,7.7,-5.5,21.1,20.6,4.4,3.78594e-09
54,118.9,0.82,359.06,4.503e-09,115.0,7.6,-6.3,21.2,21.2,4.4,3.8455619999999995e-09
55,118.8,0.82,359.06,4.578e-09,114.9,7.5,-9.8,21.2,20.0,4.5,3.566262e-09
56,118.7,0.82,359.06,4.655e-09,114.8,7.3,-9.1,21.1,17.6,5.0,3.5378000000000003e-09
57,118.6,0.82,359.06,4.732e-09,114.7,7.2,-11.2,21.1,15.1,4.7,3.4922159999999997e-09
58,118.5,0.82,359.06,4.81e-09,114.6,7.1,-10.7,21.0,13.5,4.4,3.5642099999999996e-09
59,118.4,0.82,359.06,4.89e-09,114.6,6.9,-8.3,20.9,11.2,4.1,3.4719e-09
60,118.3,0.82,359.06,4.971e-09,114.5,6.8,-6.2,20.8,13.2,3.2,3.6884820000000003e-09
61,118.2,0.82,359.06,5.054e-09,114.4,6.7,-1.7,20.8,14.1,3.2,3.684366e-09
62,118.1,0.82,359.06,5.137e-09,114.4,6.5,0.6,20.7,12.0,3.1,3.3698720000000003e-09
63,118.0,0.82,359.06,5.223e-09,114.3,6.4,2.8,20.6,13.1,2.8,3.49941e-09
64,117.9,0.82,359.06,5.309e-09,114.2,6.2,0.1,20.6,13.1,3.1,3.551721e-09
65,117.8,0.82,359.06,5.397e-09,114.2,6.1,3.5,20.5,11.1,2.9,3.5728140000000002e-09
66,117.7,0.82,359.06,5.487e-09,114.1,6.0,5.5,20.4,10.1,2.5,3.670803e-09
67,117.6,0.82,359.06,5.578e-09,114.0,5.8,1.7,20.4,11.2,2.8,3.96038e-09
68,117.5,0.82,359.06,5.671e-09,114.0,5.7,1.5,20.3,12.0,2.9,4.0320809999999995e-09
69,117.4,0.82,359.06,5.765e-09,113.9,5.5,1.9,20.2,10.5,3.4,4.20845e-09
70,117.3,0.82,359.06,5.861e-09,113.8,5.4,1.7,20.2,8.5,3.0,3.8858430000000004e-09
71,117.2,0.82,359.06,5.958e-09,113.8,5.3,2.5,20.1,10.1,2.5,4.218264e-09
72,117.1,0.82,359.06,6.057e-09,113.7,5.1,-0.6,20.0,13.3,2.6,4.233843e-09
73,117.0,0.82,359.06,6.157e-09,113.6,5.0,1.3,20.0,14.2,2.5,4.0636200000000005e-09
74,116.9,0.82,359.06,6.26e-09,113.6,4.8,0.8,19.9,13.6,1.8,4.17542e-09
75,116.8,0.82,359.06,6.363e-09,113.5,4.7,-0.2,19.8,15.7,1.7,4.161402e-09
76,116.7,0.82,359.06,6.469e-09,113.4,4.6,-2.4,19.8,17.2,1.9,3.6743919999999996e-09
77,116.6,0.82,359.06,6.577e-09,113.4,4.4,-5.4,19.7,21.4,1.6,3.840968e-09
78,116.5,0.82,359.06,6.686e-09,113.3,4.3,-5.3,19.6,22.2,1.5,3.3496860000000002e-09
79,116.4,0.82,359.06,6.797e-09,113.2,4.1,-4.9,19.6,21.0,1.3,3.908275e-09
80,116.3,0.82,359.06,6.91e-09,113.2,4.0,-6.0,19.5,21.6,0.8,3.4480900000000002e-09
81,116.2,0.82,359.06,7.025e-09,113.1,3.9,-4.1,19.4,18.1,1.5,3.41415e-09
82,116.1,0.82,359.06,7.141e-09,113.0,3.7,-4.9,19.3,20.2,1.1,3.2634370000000003e-09
83,116.0,0.82,359.06,7.26e-09,113.0,3.6,0.2,19.3,20.0,0.8,2.9620799999999998e-09
84,115.9,0.82,359.06,7.381e-09,112.9,3.5,-1.0,19.2,15.7,1.5,3.306688e-09
85,115.8,0.82,359.06,7.503e-09,112.8,3.3,-2.0,19.1,17.5,1.1,3.3838529999999998e-09
86,115.7,0.82,359.06,7.628e-09,112.8,3.2,-9.7,19.1,15.1,1.5,3.272412e-09
87,115.6,0.82,359.06,7.755e-09,112.7,3.0,-5.4,19.0,13.1,1.4,3.955050000000001e-09
88,115.5,0.82,359.06,7.884e-09,112.6,2.9,-4.5,18.9,16.1,1.5,4.091796e-09
89,115.4,0.82,359.06,8.015e-09,112.6,2.8,-5.2,18.9,13.2,1.3,4.24795e-09
90,115.3,0.82,359.06,8.148e-09,112.5,2.6,-5.8,18.8,15.4,0.9,3.968076e-09
91,115.2,0.82,359.06,8.284e-09,112.4,2.5,-5.5,18.7,14.5,1.3,3.711232e-09
92,115.1,0.82,359.06,8.421e-09,112.4,2.3,-7.1,18.7,14.6,2.1,3.722082e-09
93,115.0,0.82,359.06,8.561e-09,112.3,2.2,-9.3,18.6,15.7,1.8,3.955182e-09
94,114.9,0.82,359.06,8.704e-09,112.2,2.1,-6.7,18.5,17.0,1.4,3.995136e-09
95,114.8,0.82,359.06,8.849e-09,112.2,1.9,-9.5,18.5,15.8,1.9,3.858164e-09
96,114.7,0.82,359.06,8.996e-09,112.1,1.8,-11.1,18.4,17.2,2.5,3.77832e-09
97,114.6,0.82,359.06,9.145e-09,112.0,1.6,-12.8,18.3,19.0,2.5,3.539115e-09
98,114.5,0.82,359.06,9.298e-09,111.9,1.5,-15.0,18.3,20.0,2.4,3.793584e-09
99,114.4,0.82,359.06,9.452e-09,111.9,1.4,-13.5,18.2,19.3,2.3,4.518055999999999e-09
100,114.3,0.82,359.06,9.61e-09,111.8,1.2,-12.7,18.1,21.5,2.1,4.66085e-09
101,114.2,0.82,359.06,9.77e-09,111.7,1.1,-14.3,18.0,21.9,1.6,4.69937e-09
102,114.1,0.82,359.06,9.932e-09,111.7,0.9,-14.1,18.0,23.9,1.6,4.737563999999999e-09
103,114.0,0.82,359.06,1.01e-08,111.6,0.8,-15.0,17.9,22.9,1.4,4.373299999999999e-09
104,113.9,0.82,359.06,1.027e-08,111.5,0.7,-15.4,17.8,27.0,1.2,4.57015e-09
105,113.8,0.82,359.06,1.044e-08,111.5,0.5,-14.9,17.8,25.8,1.4,5.011199999999999e-09
106,113.7,0.82,359.06,1.061e-08,111.5,0.4,-15.1,17.7,23.3,1.6,5.2837800000000005e-09
107,113.6,0.82,359.06,1.078e-08,111.5,0.3,-12.9,17.5,24.5,1.3,4.44136e-09
108,113.5,0.82,359.06,1.096e-08,111.5,0.2,-12.1,17.4,23.0,0.9,5.48e-09
109,113.4,0.82,359.06,1.113e-08,111.5,0.2,-14.0,17.3,23.0,0.7,5.286749999999999e-09
110,113.3,0.82,359.06,1.132e-08,111.5,0.1,-15.8,17.1,21.0,1.7,4.811e-09
111,113.2,0.82,359.06,1.15e-08,111.5,-0.0,-14.9,17.0,20.5,1.5,5.014e-09
112,113.1,0.82,359.06,1.169e-08,111.5,-0.1,-14.4,16.9,23.0,1.1,5.50599e-09
113,113.0,0.82,359.06,1.188e-08,111.6,-0.2,-17.4,16.7,22.9,1.0,5.678639999999999e-09
114,112.9,0.82,359.06,1.207e-08,111.6,-0.3,-23.9,16.6,24.9,1.8,5.45564e-09
115,112.8,0.82,359.06,1.227e-08,111.6,-0.4,-24.5,16.5,22.4,2.0,5.77917e-09
116,112.7,0.82,359.06,1.247e-08,111.6,-0.5,-21.6,16.3,22.9,2.0,5.44939e-09
117,112.6,0.82,359.06,1.267e-08,111.6,-0.6,-20.1,16.2,26.2,1.4,6.4997100000000005e-09
118,112.5,0.82,359.06,1.288e-08,111.6,-0.7,-18.6,16.1,28.7,0.9,6.5172800000000005e-09
119,112.4,0.82,359.06,1.309e-08,111.6,-0.8,-18.2,15.9,27.7,1.6,7.225680000000001e-09
120,112.3,0.82,359.06,1.33e-08,111.6,-0.8,-17.8,15.8,26.0,1.2,7.3416e-09
121,112.2,0.82,359.07,1.352e-08,111.7,-0.9,-20.6,15.7,27.4,0.6,8.030879999999999e-09
122,112.1,0.82,359.07,1.374e-08,111.7,-1.0,-21.6,15.5,23.2,1.1,7.721880000000001e-09
123,112.0,0.82,359.07,1.396e-08,111.7,-1.1,-23.5,15.4,24.8,1.1,6.4634800000000005e-09
124,111.9,0.82,359.07,1.419e-08,111.7,-1.2,-22.0,15.2,23.5,1.0,6.99567e-09
125,111.8,0.82,359.07,1.442e-08,111.7,-1.3,-17.9,15.1,22.6,1.3,7.59934e-09
126,111.7,0.82,359.07,1.466e-08,111.7,-1.4,-17.8,15.0,23.1,1.1,7.916400000000001e-09
127,111.6,0.82,359.07,1.489e-08,111.7,-1.5,-16.4,14.8,26.1,1.2,8.42774e-09
128,111.5,0.82,359.07,1.514e-08,111.7,-1.6,-12.1,14.7,27.2,1.0,8.614659999999999e-09
129,111.4,0.82,359.07,1.538e-08,111.8,-1.7,-8.4,14.6,28.1,0.5,9.81244e-09
130,111.3,0.82,359.07,1.563e-08,111.8,-1.8,-6.8,14.4,30.2,0.0,9.628080000000001e-09
131,111.2,0.82,359.07,1.589e-08,111.8,-1.8,-9.1,14.3,29.3,-0.2,9.375099999999998e-09
132,111.1,0.82,359.07,1.615e-08,111.8,-1.9,-5.4,14.2,26.7,-0.9,9.4316e-09
133,111.0,0.82,359.07,1.641e-08,111.8,-2.0,-4.3,14.0,26.9,-1.0,9.222420000000001e-09
134,110.9,0.82,359.07,1.668e-08,111.8,-2.1,-3.5,13.9,24.7,-1.0,9.057240000000002e-09
135,110.8,0.82,359.07,1.695e-08,111.8,-2.2,-6.0,13.8,25.6,-1.2,9.0513e-09
136,110.7,0.82,359.07,1.723e-08,111.8,-2.3,-3.2,13.6,25.9,-1.3,9.85556e-09
137,110.6,0.82,359.07,1.751e-08,111.9,-2.4,-5.6,13.5,24.3,-1.2,8.73749e-09
138,110.5,0.82,359.07,1.779e-08,111.9,-2.5,-7.6,13.4,25.3,-1.1,1.0069139999999999e-08
139,110.4,0.82,359.07,1.808e-08,111.9,-2.6,-7.7,13.2,26.4,-1.3,9.05808e-09
140,110.3,0.82,359.07,1.838e-08,111.9,-2.7,-5.6,13.1,25.4,-1.6,8.271e-09
141,110.2,0.82,359.07,1.868e-08,111.9,-2.8,-4.2,13.0,26.4,-1.9,8.51808e-09
142,110.1,0.82,359.07,1.898e-08,111.9,-2.8,-4.0,12.8,30.5,-1.5,7.38322e-09
143,110.0,0.82,359.07,1.929e-08,111.9,-2.9,-6.6,12.7,27.0,-1.0,7.00227e-09
144,109.9,0.82,359.07,1.961e-08,111.9,-3.0,-5.4,12.6,26.4,-0.7,7.0596e-09
145,109.8,0.82,359.07,1.992e-08,112.0,-3.1,-10.3,12.4,31.3,-1.0,6.9719999999999995e-09
146,109.7,0.82,359.07,2.025e-08,112.0,-3.2,-12.8,12.3,35.7,-2.0,7.4115e-09
147,109.6,0.82,359.07,2.058e-08,112.0,-3.3,-12.2,12.2,37.6,-1.6,7.7175e-09
148,109.5,0.82,359.07,2.092e-08,112.0,-3.4,-13.8,12.0,36.9,-1.1,8.263400000000001e-09
149,109.4,0.82,359.07,2.126e-08,112.0,-3.5,-12.7,11.9,34.9,-0.9,8.589040000000001e-09
150,109.3,0.82,359.07,2.16e-08,112.0,-3.6,-10.6,11.8,32.1,-0.4,7.8192e-09
151,109.2,0.82,359.07,2.196e-08,112.0,-3.7,-14.6,11.6,34.7,0.5,8.5644e-09
152,109.1,0.82,359.07,2.231e-08,112.0,-3.8,-16.6,11.5,36.0,0.9,8.09853e-09
153,109.0,0.82,359.07,2.268e-08,112.1,-3.8,-16.1,11.4,32.0,1.2,7.824599999999999e-09
154,108.9,0.82,359.07,2.305e-08,112.1,-3.9,-16.9,11.2,33.1,1.5,8.45935e-09
155,108.8,0.82,359.07,2.342e-08,112.1,-4.0,-18.6,11.1,34.2,1.8,9.461680000000001e-09
156,108.7,0.82,359.07,2.379e-08,112.1,-4.1,-18.7,11.0,31.0,1.6,9.61116e-09
157,108.6,0.82,359.07,2.416e-08,112.2,-4.1,-20.3,10.8,31.0,1.6,9.3016e-09
158,108.5,0.82,359.07,2.453e-08,112.3,-4.1,-18.4,10.7,33.1,1.1,9.517639999999999e-09
159,108.4,0.82,359.07,2.491e-08,112.3,-4.1,-17.7,10.5,33.6,1.0,8.643769999999999e-09
160,108.3,0.82,359.07,2.53e-08,112.4,-4.1,-14.6,10.4,32.9,1.2,1.04236e-08
161,108.2,0.82,359.07,2.569e-08,112.5,-4.2,-14.8,10.2,30.9,1.5,1.045583e-08
162,108.1,0.82,359.07,2.609e-08,112.6,-4.2,-15.2,10.1,28.9,2.0,9.47067e-09
163,108.0,0.82,359.07,2.649e-08,112.6,-4.2,-17.1,10.0,26.8,1.4,1.0278120000000001e-08
164,107.9,0.82,359.07,2.69e-08,112.7,-4.2,-17.4,9.8,27.2,1.4,1.00875e-08
165,107.8,0.82,359.07,2.731e-08,112.8,-4.2,-18.2,9.7,22.5,0.9,8.41148e-09
166,107.7,0.82,359.07,2.774e-08,112.8,-4.3,-19.9,9.5,27.6,1.4,8.127819999999999e-09
167,107.6,0.82,359.07,2.817e-08,112.9,-4.3,-19.1,9.4,28.8,1.9,9.52146e-09
168,107.5,0.82,359.07,2.86e-08,113.0,-4.3,-18.4,9.3,28.1,1.6,8.065199999999999e-09
169,107.4,0.82,359.07,2.904e-08,113.1,-4.3,-22.6,9.1,28.1,0.8,8.01504e-09
170,107.3,0.82,359.07,2.949e-08,113.1,-4.3,-20.0,9.0,29.3,0.5,9.67272e-09
171,107.2,0.82,359.07,2.995e-08,113.2,-4.4,-17.2,8.8,31.9,0.1,1.0063200000000001e-08
