,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.68,-0.89,0.89,1.5e-09,122.4,16.7,10.8,17.8,20.4,-0.1,1.8299999999999999e-09
1,125.58,-0.89,0.89,1.524e-09,122.2,16.6,7.5,17.8,18.7,-0.6,1.7251679999999997e-09
2,125.48,-0.89,0.89,1.548e-09,122.1,16.5,9.2,17.9,17.7,-0.8,1.746144e-09
3,125.38,-0.89,0.89,1.573e-09,122.0,16.5,7.9,17.9,15.4,0.0,1.85614e-09
4,125.28,-0.89,0.89,1.598e-09,121.9,16.4,11.0,18.0,13.7,0.5,1.7897600000000002e-09
5,125.18,-0.89,0.89,1.623e-09,121.8,16.3,11.8,18.0,12.5,0.3,1.5937860000000001e-09
6,125.08,-0.89,0.89,1.649e-09,121.6,16.2,13.8,18.0,13.3,-0.3,1.7578340000000002e-09
7,124.98,-0.89,0.89,1.675e-09,121.5,16.2,13.7,18.1,13.4,0.3,1.8173749999999998e-09
8,124.88,-0.89,0.89,1.701e-09,121.4,16.1,17.0,18.1,11.5,0.4,1.838781e-09
9,124.78,-0.89,0.89,1.728e-09,121.3,16.0,17.9,18.2,9.2,0.1,2.0649600000000003e-09
10,124.68,-0.89,0.89,1.756e-09,121.1,16.0,14.5,18.2,11.9,0.1,2.0141319999999998e-09
11,124.58,-0.89,0.89,1.784e-09,121.0,15.9,10.1,18.3,12.5,1.0,2.1033360000000003e-09
12,124.48,-0.89,0.89,1.812e-09,120.9,15.8,9.5,18.3,13.7,0.2,2.2052040000000002e-09
13,124.38,-0.89,0.89,1.84e-09,120.8,15.7,9.5,18.4,14.2,0.4,2.19512e-09
14,124.28,-0.89,0.89,1.87e-09,120.7,15.7,5.5,18.4,15.8,0.5,2.1467599999999997e-09
15,124.18,-0.89,0.89,1.899e-09,120.5,15.6,3.6,18.5,15.1,0.2,2.18385e-09
16,124.08,-0.89,0.89,1.929e-09,120.4,15.5,6.5,18.5,15.7,0.4,2.1161129999999998e-09
17,123.98,-0.89,0.89,1.96e-09,120.3,15.4,10.2,18.6,20.0,0.1,2.12464e-09
18,123.88,-0.89,0.89,1.991e-09,120.2,15.4,9.1,18.6,19.9,1.0,2.1084689999999995e-09
19,123.78,-0.89,0.89,2.023e-09,120.0,15.3,10.6,18.7,21.9,0.4,1.877344e-09
20,123.68,-0.89,0.89,2.056e-09,119.9,15.2,11.7,18.7,21.1,0.8,1.9614239999999997e-09
21,123.58,-0.89,0.89,2.09e-09,119.8,15.1,12.0,18.7,23.2,0.8,1.91235e-09
22,123.48,-0.89,0.89,2.125e-09,119.7,14.9,9.0,18.6,22.9,1.3,2.00175e-09
23,123.38,-0.89,0.89,2.161e-09,119.6,14.8,12.6,18.6,21.1,0.4,2.221508e-09
