,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.31,-0.85,359.77,1.59e-09,122.2,15.9,0.1,18.1,5.6,-2.2,1.31652e-09
1,124.31,-0.85,359.77,1.86e-09,120.9,15.3,-4.2,18.7,3.2,-5.7,1.72236e-09
2,123.31,-0.85,359.77,2.185e-09,119.7,14.4,1.4,18.9,7.1,-4.2,2.2833249999999995e-09
3,122.31,-0.85,359.77,2.58e-09,118.5,13.2,6.8,19.0,-3.3,-4.5,2.54388e-09
4,121.31,-0.85,359.77,3.046e-09,117.2,12.0,2.5,19.0,-0.8,-5.2,2.90893e-09
5,120.31,-0.85,359.77,3.596e-09,116.0,10.8,0.7,19.0,6.4,-3.2,3.869296e-09
6,119.31,-0.85,359.77,4.247e-09,114.7,9.6,-11.7,19.0,-2.7,-5.5,4.620736e-09
7,118.31,-0.85,359.77,5.015e-09,113.8,8.3,-5.4,18.6,-2.0,-4.5,4.7993549999999995e-09
8,117.31,-0.85,359.77,5.92e-09,113.2,6.8,-6.3,17.9,-7.0,-5.3,7.18688e-09
9,116.31,-0.85,359.77,6.99e-09,112.5,5.4,-10.5,17.2,-6.6,-2.5,9.94677e-09
10,115.31,-0.85,359.77,8.253e-09,111.9,3.9,-5.5,16.5,-7.7,-1.8,1.1496429e-08
11,114.31,-0.85,359.77,9.746e-09,111.3,2.5,-8.5,15.7,1.7,-1.1,1.1704946e-08
12,113.31,-0.85,359.77,1.148e-08,111.0,1.3,-10.6,14.8,6.8,0.9,1.4533679999999999e-08
13,112.31,-0.85,359.77,1.349e-08,111.2,0.3,-0.6,13.7,12.9,1.6,1.535162e-08
14,111.31,-0.85,359.77,1.585e-08,111.4,-0.7,1.3,12.5,8.0,1.2,1.47722e-08
15,110.31,-0.85,359.77,1.862e-08,111.6,-1.6,3.8,11.3,-0.7,-0.3,1.78752e-08
16,109.31,-0.85,359.77,2.188e-08,111.8,-2.6,1.3,10.2,-8.7,-0.9,2.7481280000000003e-08
17,108.31,-0.85,359.77,2.562e-08,112.3,-3.2,3.1,9.0,-13.0,-2.3,3.0744e-08
18,107.31,-0.85,359.77,2.985e-08,113.1,-3.5,7.7,7.9,-5.1,-1.6,4.1670599999999995e-08
19,106.31,-0.85,359.77,3.478e-08,113.9,-3.7,18.4,6.7,-3.2,-2.6,4.7266019999999994e-08
20,105.31,-0.85,359.77,4.054e-08,114.7,-4.0,20.1,5.6,-1.1,-0.5,5.963434e-08
21,104.31,-0.85,359.77,4.724e-08,115.5,-4.3,7.7,4.4,5.6,-1.2,7.46392e-08
22,103.31,-0.85,359.77,5.491e-08,116.3,-4.3,10.5,3.4,4.3,-1.3,8.906402e-08
23,102.31,-0.85,359.77,6.362e-08,117.2,-4.2,8.1,2.4,8.1,1.7,8.785922e-08
24,101.31,-0.85,359.77,7.372e-08,118.2,-4.1,10.2,1.5,6.5,1.3,8.389335999999999e-08
25,100.31,-0.85,359.77,8.543e-08,119.1,-3.9,14.8,0.5,11.9,-1.4,9.610875000000001e-08
26,99.31,-0.85,359.77,9.9e-08,120.0,-3.8,9.2,-0.4,10.0,-3.3,1.07514e-07
27,98.31,-0.85,359.77,1.145e-07,120.8,-3.6,7.0,-1.3,-0.6,-2.6,1.427815e-07
28,97.31,-0.85,359.77,1.32e-07,121.6,-3.2,0.6,-2.0,-3.9,-0.1,1.75956e-07
29,96.31,-0.85,359.77,1.522e-07,122.3,-2.9,4.4,-2.8,-2.6,1.0,1.595056e-07
30,95.31,-0.85,359.77,1.755e-07,123.1,-2.6,3.4,-3.5,-5.8,2.6,1.85679e-07
31,94.31,-0.85,359.77,2.024e-07,123.8,-2.2,-0.7,-4.3,-8.5,1.8,2.6332240000000003e-07
32,93.31,-0.85,359.77,2.359e-07,124.5,-1.9,7.0,-4.8,-1.5,1.6,2.658593e-07
33,92.31,-0.85,359.77,2.784e-07,125.1,-1.7,8.7,-5.2,-9.1,2.7,3.31296e-07
34,91.31,-0.85,359.77,3.285e-07,125.7,-1.4,4.4,-5.5,-1.4,1.0,3.964995e-07
35,90.31,-0.85,359.77,3.877e-07,126.3,-1.1,5.5,-5.8,1.9,-0.8,4.047588e-07
36,89.31,-0.85,359.77,4.576e-07,126.9,-0.8,14.8,-6.2,0.6,0.0,5.948800000000001e-07
37,88.31,-0.85,359.77,5.613e-07,127.6,-0.7,13.2,-6.3,-4.8,-0.3,7.381095e-07
