,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.41,-0.74,0.34,1.565e-09,122.1,16.3,7.0,18.0,18.2,0.7,1.1581e-09
1,125.31,-0.74,0.34,1.59e-09,122.0,16.2,5.4,18.1,12.8,0.6,1.18455e-09
2,125.21,-0.74,0.34,1.615e-09,121.9,16.1,9.6,18.1,11.3,0.7,1.18864e-09
3,125.11,-0.74,0.34,1.641e-09,121.8,16.1,11.1,18.2,15.1,1.2,1.1027520000000002e-09
4,125.01,-0.74,0.34,1.667e-09,121.6,16.0,11.3,18.2,14.6,0.9,1.145229e-09
5,124.91,-0.74,0.34,1.693e-09,121.5,15.9,13.5,18.3,17.7,1.0,1.097064e-09
6,124.81,-0.74,0.34,1.72e-09,121.4,15.9,13.1,18.3,24.1,1.4,1.2986e-09
7,124.71,-0.74,0.34,1.747e-09,121.3,15.8,11.9,18.4,23.4,1.0,1.4168170000000002e-09
8,124.61,-0.74,0.34,1.775e-09,121.1,15.7,9.4,18.4,23.4,0.8,1.3277e-09
9,124.51,-0.74,0.34,1.803e-09,121.0,15.6,7.0,18.5,21.2,0.7,1.269312e-09
10,124.41,-0.74,0.34,1.831e-09,120.9,15.6,6.1,18.5,20.5,1.1,1.24508e-09
11,124.31,-0.74,0.34,1.86e-09,120.8,15.5,9.0,18.6,20.4,1.3,1.16808e-09
12,124.21,-0.74,0.34,1.89e-09,120.6,15.4,8.4,18.6,20.0,1.0,1.0791899999999999e-09
13,124.11,-0.74,0.34,1.92e-09,120.5,15.4,7.4,18.7,18.5,1.1,9.7152e-10
14,124.01,-0.74,0.34,1.95e-09,120.4,15.3,9.8,18.7,20.4,0.7,1.0549500000000002e-09
15,123.91,-0.74,0.34,1.981e-09,120.3,15.2,11.4,18.8,22.0,1.0,1.0895500000000002e-09
16,123.81,-0.74,0.34,2.012e-09,120.2,15.1,11.7,18.8,19.7,0.9,1.18708e-09
17,123.71,-0.74,0.34,2.045e-09,120.0,15.0,13.7,18.8,22.1,1.0,1.12475e-09
18,123.61,-0.74,0.34,2.079e-09,119.9,14.9,15.6,18.8,25.3,1.7,1.212057e-09
19,123.51,-0.74,0.34,2.114e-09,119.8,14.8,14.1,18.8,26.8,2.7,1.285312e-09
20,123.41,-0.74,0.34,2.149e-09,119.7,14.7,15.6,18.8,27.7,2.2,1.334529e-09
21,123.31,-0.74,0.34,2.185e-09,119.6,14.5,17.5,18.8,31.3,1.3,1.43773e-09
22,123.21,-0.74,0.34,2.222e-09,119.4,14.4,20.9,18.8,33.8,1.7,1.3554199999999999e-09
23,123.11,-0.74,0.34,2.259e-09,119.3,14.3,22.0,18.8,35.1,1.9,1.3237740000000001e-09
24,123.01,-0.74,0.34,2.297e-09,119.2,14.2,22.2,18.8,37.7,1.4,1.238083e-09
25,122.91,-0.74,0.34,2.335e-09,119.1,14.1,24.2,18.8,32.4,1.6,1.225875e-09
26,122.81,-0.74,0.34,2.374e-09,119.0,13.9,24.5,18.8,31.6,0.9,1.227358e-09
27,122.71,-0.74,0.34,2.414e-09,118.8,13.8,22.3,18.8,30.9,0.5,1.240796e-09
28,122.61,-0.74,0.34,2.454e-09,118.7,13.7,17.1,18.8,30.7,0.2,1.244178e-09
29,122.51,-0.74,0.34,2.495e-09,118.6,13.6,17.9,18.8,30.4,-0.2,1.4121699999999999e-09
30,122.41,-0.74,0.34,2.537e-09,118.5,13.4,18.5,18.8,30.2,0.3,1.390276e-09
31,122.31,-0.74,0.34,2.579e-09,118.4,13.3,17.8,18.8,29.6,0.8,1.62477e-09
32,122.21,-0.74,0.34,2.622e-09,118.2,13.2,19.5,18.8,29.0,1.0,1.6020419999999998e-09
33,122.11,-0.74,0.34,2.666e-09,118.1,13.1,22.9,18.8,28.1,0.6,1.583604e-09
34,122.01,-0.74,0.34,2.71e-09,118.0,13.0,23.2,18.7,28.9,0.2,1.68562e-09
35,121.91,-0.74,0.34,2.756e-09,117.9,12.8,22.5,18.7,30.6,0.6,1.918176e-09
36,121.81,-0.74,0.34,2.802e-09,117.8,12.7,20.2,18.7,30.8,0.4,2.067876e-09
37,121.71,-0.74,0.34,2.849e-09,117.6,12.6,21.9,18.7,33.8,1.1,2.156693e-09
38,121.61,-0.74,0.34,2.896e-09,117.5,12.5,17.8,18.7,31.3,0.4,2.313904e-09
39,121.51,-0.74,0.34,2.945e-09,117.4,12.3,15.0,18.7,30.5,0.7,2.57393e-09
40,121.41,-0.74,0.34,2.994e-09,117.3,12.2,16.1,18.7,27.0,0.9,2.700588e-09
41,121.31,-0.74,0.34,3.044e-09,117.2,12.1,16.3,18.7,27.7,0.3,2.760908e-09
