,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.8,0.8,0.78,1.706e-09,122.1,14.2,27.9,19.6,2.6,-0.0,1.8168899999999997e-09
1,124.7,0.8,0.78,1.733e-09,122.0,14.2,27.3,19.6,2.4,0.0,1.712204e-09
2,124.6,0.8,0.78,1.76e-09,121.8,14.1,24.8,19.7,0.2,0.5,1.8128e-09
3,124.5,0.8,0.78,1.788e-09,121.7,14.0,25.2,19.8,1.1,0.7,1.755816e-09
4,124.4,0.8,0.78,1.816e-09,121.6,14.0,25.6,19.8,3.2,0.9,1.8214479999999997e-09
5,124.3,0.8,0.78,1.844e-09,121.5,13.9,27.2,19.9,4.0,1.1,1.729672e-09
6,124.2,0.8,0.78,1.874e-09,121.4,13.8,33.7,20.0,3.4,1.5,1.656616e-09
7,124.1,0.8,0.78,1.903e-09,121.2,13.8,34.1,20.0,5.9,2.5,1.596617e-09
8,124.0,0.8,0.78,1.933e-09,121.1,13.7,33.6,20.1,9.4,2.6,1.726169e-09
9,123.9,0.8,0.78,1.964e-09,121.0,13.7,32.0,20.2,10.0,3.5,1.8559799999999998e-09
10,123.8,0.8,0.78,1.995e-09,120.9,13.6,30.3,20.2,7.2,3.3,1.829415e-09
11,123.7,0.8,0.78,2.027e-09,120.8,13.5,30.0,20.2,5.9,3.4,1.927677e-09
12,123.6,0.8,0.78,2.061e-09,120.6,13.4,28.8,20.3,1.9,4.5,1.949706e-09
13,123.5,0.8,0.78,2.096e-09,120.5,13.3,29.6,20.3,2.2,4.3,1.9262240000000004e-09
14,123.4,0.8,0.78,2.131e-09,120.4,13.1,31.5,20.3,2.2,4.4,1.9349480000000004e-09
15,123.3,0.8,0.78,2.166e-09,120.3,13.0,30.8,20.3,0.6,4.4,1.8670920000000002e-09
16,123.2,0.8,0.78,2.202e-09,120.2,12.9,26.9,20.3,0.6,4.2,1.845276e-09
17,123.1,0.8,0.78,2.239e-09,120.0,12.8,22.4,20.3,3.7,3.5,1.8449359999999998e-09
18,123.0,0.8,0.78,2.276e-09,119.9,12.7,20.0,20.3,0.2,3.8,1.948256e-09
19,122.9,0.8,0.78,2.314e-09,119.8,12.5,21.3,20.3,-0.4,4.1,2.003924e-09
20,122.8,0.8,0.78,2.353e-09,119.7,12.4,18.2,20.3,-1.3,3.7,2.028286e-09
