,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,125.5,-0.94,359.72,1.546e-09,122.3,16.2,16.6,17.9,17.9,-1.1,1.634122e-09
1,125.4,-0.94,359.72,1.57e-09,122.2,16.1,21.2,18.0,17.0,-1.5,1.66577e-09
2,125.3,-0.94,359.72,1.595e-09,122.1,16.1,16.2,18.0,16.6,-1.8,1.567885e-09
3,125.2,-0.94,359.72,1.62e-09,122.0,16.0,13.0,18.1,15.7,-2.0,1.42236e-09
4,125.1,-0.94,359.72,1.646e-09,121.8,15.9,9.9,18.1,13.6,-2.1,1.4221439999999998e-09
5,125.0,-0.94,359.72,1.672e-09,121.7,15.9,9.3,18.2,11.9,-1.8,1.44628e-09
6,124.9,-0.94,359.72,1.699e-09,121.6,15.8,7.8,18.3,10.8,-1.6,1.581769e-09
7,124.8,-0.94,359.72,1.726e-09,121.5,15.7,8.1,18.3,9.4,-1.5,1.58792e-09
8,124.7,-0.94,359.72,1.753e-09,121.3,15.7,8.2,18.4,6.9,-0.6,1.670609e-09
9,124.6,-0.94,359.72,1.781e-09,121.2,15.6,10.4,18.4,4.1,-0.7,1.624272e-09
10,124.5,-0.94,359.72,1.809e-09,121.1,15.5,7.0,18.5,1.0,-0.3,1.635336e-09
11,124.4,-0.94,359.72,1.838e-09,121.0,15.5,9.8,18.5,-0.3,-0.6,1.595384e-09
12,124.3,-0.94,359.72,1.867e-09,120.8,15.4,12.5,18.6,2.4,-1.5,1.5757479999999998e-09
13,124.2,-0.94,359.72,1.896e-09,120.7,15.3,12.3,18.6,1.4,-0.9,1.5224880000000002e-09
14,124.1,-0.94,359.72,1.926e-09,120.6,15.3,11.4,18.7,-2.2,-1.4,1.7064360000000001e-09
15,124.0,-0.94,359.72,1.957e-09,120.5,15.2,10.8,18.7,-5.4,-0.6,1.7867410000000003e-09
16,123.9,-0.94,359.72,1.988e-09,120.3,15.1,11.7,18.8,-7.9,-0.6,1.8349240000000001e-09
17,123.8,-0.94,359.72,2.02e-09,120.2,15.1,10.2,18.8,-10.9,-0.4,1.8462800000000002e-09
