,HgtMOLA,LatPC,LonW,Denkgm3,Temp,EWind,EWTot,NWind,NWTot,VWind,DensP
0,124.29,0.09,0.57,1.856e-09,121.3,14.3,8.4,19.5,52.3,-1.2,7.53536e-10
1,124.19,0.09,0.57,1.885e-09,121.2,14.3,9.9,19.5,48.5,-0.7,7.18185e-10
2,124.09,0.09,0.57,1.915e-09,121.1,14.2,9.7,19.6,44.5,-0.2,8.253650000000001e-10
3,123.99,0.09,0.57,1.945e-09,120.9,14.1,9.5,19.7,40.4,-0.3,9.005349999999999e-10
4,123.89,0.09,0.57,1.976e-09,120.8,14.1,6.1,19.7,40.8,0.5,8.556079999999999e-10
5,123.79,0.09,0.57,2.007e-09,120.7,14.0,7.3,19.8,39.5,0.7,8.028000000000002e-10
6,123.69,0.09,0.57,2.041e-09,120.6,13.9,7.0,19.8,37.2,0.9,7.89867e-10
7,123.59,0.09,0.57,2.075e-09,120.4,13.8,11.8,19.8,35.7,0.8,7.98875e-10
8,123.49,0.09,0.57,2.109e-09,120.3,13.7,13.2,19.8,35.8,0.3,1.01232e-09
9,123.39,0.09,0.57,2.145e-09,120.2,13.5,8.9,19.8,37.6,0.2,1.0660649999999999e-09
10,123.29,0.09,0.57,2.18e-09,120.1,13.4,4.9,19.8,33.5,0.9,1.01588e-09
11,123.19,0.09,0.57,2.217e-09,119.9,13.3,8.4,19.8,31.5,1.0,1.1572740000000001e-09
12,123.09,0.09,0.57,2.254e-09,119.8,13.2,11.3,19.8,33.9,0.2,1.165318e-09
13,122.99,0.09,0.57,2.292e-09,119.7,13.1,13.2,19.8,35.3,-0.1,1.23768e-09
14,122.89,0.09,0.57,2.33e-09,119.6,13.0,15.8,19.8,36.2,-0.0,1.21393e-09
15,122.79,0.09,0.57,2.369e-09,119.5,12.8,18.1,19.9,39.1,-1.1,1.2934740000000001e-09
16,122.69,0.09,0.57,2.409e-09,119.3,12.7,17.1,19.9,39.7,-1.4,1.223772e-09
17,122.59,0.09,0.57,2.449e-09,119.2,12.6,15.6,19.9,42.7,-1.5,1.27348e-09
18,122.49,0.09,0.57,2.49e-09,119.1,12.5,16.4,19.9,41.3,-1.3,1.3446e-09
19,122.39,0.09,0.57,2.532e-09,119.0,12.4,15.0,19.9,43.0,-2.1,1.4837519999999998e-09
20,122.29,0.09,0.57,2.574e-09,118.8,12.3,12.9,19.9,44.5,-3.1,1.227798e-09
21,122.19,0.09,0.57,2.617e-09,118.7,12.1,13.2,19.9,40.8,-3.1,1.216905e-09
22,122.09,0.09,0.57,2.661e-09,118.6,12.0,11.6,19.9,39.0,-3.0,1.0989929999999999e-09
23,121.99,0.09,0.57,2.705e-09,118.5,11.9,10.4,19.9,44.0,-2.3,1.149625e-09
24,121.89,0.09,0.57,2.751e-09,118.3,11.8,11.1,19.9,41.6,-2.3,1.334235e-09
25,121.79,0.09,0.57,2.797e-09,118.2,11.7,11.7,19.9,42.8,-1.8,1.418079e-09
26,121.69,0.09,0.57,2.844e-09,118.1,11.6,13.0,19.9,42.3,-2.5,1.367964e-09
27,121.59,0.09,0.57,2.891e-09,118.0,11.4,10.9,19.9,44.5,-3.0,1.514884e-09
28,121.49,0.09,0.57,2.94e-09,117.9,11.3,15.7,19.9,43.3,-2.8,1.43178e-09
29,121.39,0.09,0.57,2.989e-09,117.7,11.2,17.8,19.9,36.9,-3.0,1.8113339999999998e-09
30,121.29,0.09,0.57,3.039e-09,117.6,11.1,17.6,20.0,33.6,-3.3,1.923687e-09
31,121.19,0.09,0.57,3.09e-09,117.5,11.0,17.7,20.0,33.6,-3.3,1.7674799999999998e-09
32,121.09,0.09,0.58,3.142e-09,117.4,10.9,16.8,20.0,32.9,-3.7,1.7375260000000003e-09
33,120.99,0.09,0.58,3.194e-09,117.2,10.7,11.7,20.0,34.9,-3.5,1.8365499999999998e-09
34,120.89,0.09,0.58,3.248e-09,117.1,10.6,11.8,20.0,36.0,-3.6,1.893584e-09
35,120.79,0.09,0.58,3.302e-09,117.0,10.5,13.7,20.0,35.1,-3.5,2.2717759999999997e-09
36,120.69,0.09,0.58,3.358e-09,116.9,10.4,13.1,20.0,34.7,-2.9,2.3539579999999998e-09
37,120.59,0.09,0.58,3.414e-09,116.7,10.3,14.7,20.0,34.5,-2.9,1.9937759999999997e-09
38,120.49,0.09,0.58,3.471e-09,116.6,10.1,12.4,20.0,33.7,-3.1,2.127723e-09
39,120.39,0.09,0.58,3.529e-09,116.5,10.0,13.3,20.0,35.5,-3.3,2.092697e-09
40,120.29,0.09,0.58,3.588e-09,116.4,9.9,10.9,20.0,36.6,-2.9,2.149212e-09
41,120.19,0.09,0.58,3.649e-09,116.2,9.8,10.5,20.0,33.6,-2.8,2.22589e-09
42,120.09,0.09,0.58,3.71e-09,116.1,9.7,12.0,20.0,32.4,-2.9,2.34101e-09
43,119.99,0.09,0.58,3.772e-09,116.0,9.6,10.1,20.0,30.3,-3.0,2.2254799999999996e-09
44,119.89,0.09,0.58,3.835e-09,115.9,9.4,11.6,20.0,28.4,-2.2,2.34702e-09
45,119.79,0.09,0.58,3.9e-09,115.8,9.3,11.8,20.1,30.1,-3.0,2.4063000000000003e-09
46,119.69,0.09,0.58,3.965e-09,115.6,9.2,12.4,20.1,28.7,-2.5,2.7199900000000002e-09
